country,activeworkers,keystrokes ,mouseevents,dayoftheweek,hour
China,0.0372163807,122.9448614357,57.0763273106,6,11
China,0.0361925844,125.8184081571,54.2144815065,6,12
China,0.0351964582,113.2835059678,51.440753266,6,13
China,0.0355008301,128.7151814399,57.0893663745,6,14
China,0.0357221915,141.2995552527,59.6425085295,6,15
China,0.0368843387,140.006741394,63.2499676461,6,16
China,0.035168788,138.9468785166,59.1353769541,6,17
China,0.0321804095,135.2417121192,53.4260810124,6,18
China,0.0318760376,144.6000483373,51.8737213281,6,19
China,0.0349750968,148.0649599634,53.4638377561,6,20
China,0.035971223,149.7025769705,54.271940621,6,21
China,0.033231876,151.6336219757,56.8990952285,6,22
China,0.0263420033,169.970169296,55.3657309312,6,23
Colombia,0.0160417655,208.6842733242,54.4268721455,0,0
Colombia,0.010129199,187.9807846991,63.9089648425,0,1
Colombia,0.0081097197,200.4509749518,49.1250237406,0,2
Colombia,0.0067653277,93.0921950262,34.3208243961,0,3
Colombia,0.0075380914,92.2147199529,28.9305189787,0,4
Colombia,0.0088696593,119.5934995803,29.7374377682,0,5
Colombia,0.016372093,130.739929508,38.3317153442,0,6
Colombia,0.0288908766,165.2394201481,45.2886682079,0,7
Colombia,0.0475849732,191.1937148499,46.4383152989,0,8
Colombia,0.0725402504,199.8487653958,49.603330548,0,9
Colombia,0.0852415027,221.1709609354,53.3308941707,0,10
Colombia,0.0887298748,222.9804703631,58.2329271999,0,11
Colombia,0.0847048301,207.7141026061,52.1248524591,0,12
Colombia,0.0696779964,200.577288263,45.8327865183,0,13
Colombia,0.0777280859,186.2846431292,49.3920395391,0,14
Colombia,0.0874776386,202.4856114248,56.2532258037,0,15
Colombia,0.0845259392,216.4381792564,58.4710673574,0,16
Colombia,0.0728980322,206.3232857733,59.0638927787,0,17
Colombia,0.0626118068,214.0394538938,54.7949177753,0,18
Colombia,0.0533094812,219.6769105638,51.1803929942,0,19
Colombia,0.0490161002,218.0944146778,52.9114115545,0,20
Colombia,0.0490161002,219.4146020959,53.5578845756,0,21
Colombia,0.0483005367,243.0410655905,57.0524467651,0,22
Colombia,0.0400715564,265.5094502312,59.2282795711,0,23
Colombia,0.0282647585,228.2276134857,61.9580689613,1,0
Colombia,0.0169909824,199.0697588852,62.0046690604,1,1
Colombia,0.0101479915,181.8631188762,55.4491158814,1,2
Colombia,0.0081395349,142.8949515258,41.6853584425,1,3
Colombia,0.0083979328,161.2602682264,29.2338167209,1,4
Colombia,0.0097868217,126.436354892,31.6005897305,1,5
Colombia,0.0208407871,128.9932928779,34.8984552479,1,6
Colombia,0.0393559928,165.4412413537,42.14258079,1,7
Colombia,0.0600178891,189.7166621992,47.3762541653,1,8
Colombia,0.0824686941,198.309654538,49.3465002793,1,9
Colombia,0.0925760286,224.3775480214,54.0195094047,1,10
Colombia,0.0992844365,233.1294819249,54.5710947829,1,11
Colombia,0.0936493739,217.8065538066,49.1267448754,1,12
Colombia,0.0790697674,193.1912665368,45.5630096236,1,13
Colombia,0.0898926655,202.5698877271,50.9112401884,1,14
Colombia,0.0953488372,217.8587490697,59.0637336036,1,15
Colombia,0.0910554562,211.8372666028,56.1214236404,1,16
Colombia,0.0795169946,197.7202517756,57.2073702699,1,17
Colombia,0.0643112701,202.0138818832,53.0312029567,1,18
Colombia,0.0535778175,201.5829829893,55.0219785687,1,19
Colombia,0.0503577818,205.0831619705,52.9340539737,1,20
Colombia,0.0516994633,199.1009956954,51.4881858858,1,21
Colombia,0.0497316637,205.8294007189,54.0047319011,1,22
Colombia,0.0401610018,233.9973294051,61.2129008302,1,23
Colombia,0.0279964222,223.0983309301,54.5952332665,2,0
Colombia,0.0156620788,193.8057853908,64.142063506,2,1
Colombia,0.009951325,172.6056331511,69.2238669541,2,2
Colombia,0.007329105,138.0182035158,66.0158385124,2,3
Colombia,0.007329105,82.5635720044,44.7796682473,2,4
Colombia,0.0088372093,114.6511302484,35.3181152413,2,5
Colombia,0.0196779964,118.4349535204,31.458262933,2,6
Colombia,0.039177102,144.7687098686,40.2890529419,2,7
Colombia,0.057960644,186.9088834692,50.0265783859,2,8
Colombia,0.0778175313,203.45090277,51.9195708595,2,9
Colombia,0.092039356,218.4042141162,53.6622398557,2,10
Colombia,0.0986583184,222.667216013,54.2704977606,2,11
Colombia,0.0915921288,214.9365567733,51.1527973296,2,12
Colombia,0.0734347048,182.772750486,45.8843987607,2,13
Colombia,0.0850626118,193.5031827589,51.2137238094,2,14
Colombia,0.0923971377,204.489390439,53.9630054841,2,15
Colombia,0.0907871199,214.9450858611,55.6349722776,2,16
Colombia,0.0810375671,210.3910834276,56.7955305299,2,17
Colombia,0.0668157424,205.7656047011,53.2597134219,2,18
Colombia,0.0545617174,209.6751601535,53.8372488003,2,19
Colombia,0.0460644007,197.3850192212,54.1961841566,2,20
Colombia,0.0505366726,213.7817023454,58.2605423351,2,21
Colombia,0.0502683363,229.3735362861,57.18681902,2,22
Colombia,0.0433810376,239.2517448214,60.4214056886,2,23
Colombia,0.0278175313,226.1201264035,64.1885749766,3,0
Colombia,0.0166511628,210.8807254283,76.1962338187,3,1
Colombia,0.0116819903,185.3045324216,71.1219746617,3,2
Colombia,0.0079195475,144.5032703692,50.5700791126,3,3
Colombia,0.0069767442,143.7374506907,41.3952530956,3,4
Colombia,0.0080544526,119.1681364185,33.8588134031,3,5
Colombia,0.0186046512,120.5703207393,33.0171577148,3,6
Colombia,0.0376565295,154.9663752664,40.7869035313,3,7
Colombia,0.0586762075,183.0120258181,46.9963147979,3,8
Colombia,0.0795169946,203.2224359284,51.1639766296,3,9
Colombia,0.0926654741,221.8790247277,54.3422701587,3,10
Colombia,0.0994633274,216.2456245467,53.5236509322,3,11
Colombia,0.0940966011,216.1334749541,49.7988683169,3,12
Colombia,0.0754025045,183.9545099773,43.2545983126,3,13
Colombia,0.0865831843,200.1200711599,52.0997832769,3,14
Colombia,0.0921288014,221.1353083957,57.9200824372,3,15
Colombia,0.0879248658,207.9480003784,56.1604645627,3,16
Colombia,0.0796064401,190.9375811764,55.8345480315,3,17
Colombia,0.0655635063,184.0548140997,56.039621328,3,18
Colombia,0.0530411449,207.9016224267,54.3126730773,3,19
Colombia,0.0483005367,205.4509783687,51.3085870879,3,20
Colombia,0.0491949911,216.8507833154,50.6394844014,3,21
Colombia,0.0480322004,225.6882674213,52.0387148864,3,22
Colombia,0.0381932021,251.8860399088,64.4011872411,3,23
Colombia,0.0271019678,225.814606136,58.3134215951,4,0
Colombia,0.0166666667,188.3690775533,55.1578814069,4,1
Colombia,0.0097157623,166.120945485,53.137477725,4,2
Colombia,0.007751938,136.2152041317,48.36344091,4,3
Colombia,0.0066243834,81.7773262657,40.7868228515,4,4
Colombia,0.007751938,86.2917100735,31.4947820341,4,5
Colombia,0.0165070679,103.83550661,30.1500492121,4,6
Colombia,0.0322898032,156.8366225954,40.7895731857,4,7
Colombia,0.053667263,176.8337472301,44.0470884923,4,8
Colombia,0.074686941,196.3319551092,46.5631356196,4,9
Colombia,0.0853309481,213.0331220603,50.7347200812,4,10
Colombia,0.0932021467,219.3321804056,52.4278633062,4,11
Colombia,0.0856887299,197.9862186909,49.7216585619,4,12
Colombia,0.069588551,170.9746385226,42.5188004075,4,13
Colombia,0.0817531306,185.9216884537,47.3271261365,4,14
Colombia,0.0834525939,195.6859723738,51.1346577059,4,15
Colombia,0.0792486583,200.9111640178,52.7555642947,4,16
Colombia,0.0682468694,175.4194158709,52.2917015387,4,17
Colombia,0.0535778175,185.7218021137,50.4247866228,4,18
Colombia,0.0388767003,198.2837618316,49.9596162248,4,19
Colombia,0.0317683194,184.6011340877,46.8016935619,4,20
Colombia,0.0253620009,185.484266864,45.9797812762,4,21
Colombia,0.0249552773,218.9167939092,45.9466261994,4,22
Colombia,0.023627907,223.9274743315,49.6842155889,4,23
Colombia,0.0187906977,205.6268333302,52.9593721616,5,0
Colombia,0.0131941149,181.3909773743,48.3563291833,5,1
Colombia,0.0088696593,187.3589698081,49.0525903463,5,2
Colombia,0.0066243834,132.3823752811,35.832013802,5,3
Colombia,0.0062689585,192.521721136,43.2465683126,5,4
Colombia,0.0062015504,82.4473709229,25.1436465529,5,5
Colombia,0.0091799266,119.1871087921,27.4629956258,5,6
Colombia,0.013372093,121.4503249985,31.2177837954,5,7
Colombia,0.0229874776,132.914911227,36.1213653563,5,8
Colombia,0.0312417727,186.9776263637,42.2620903397,5,9
Colombia,0.0390522159,180.8237907383,41.1841238412,5,10
Colombia,0.0437911365,201.8592998919,46.7067153342,5,11
Colombia,0.0403685827,173.1754357011,44.6666555712,5,12
Colombia,0.03650724,174.1344779395,41.4315448525,5,13
Colombia,0.0387011847,172.857157238,40.7488575581,5,14
Colombia,0.0406318561,193.6034964638,42.5698215061,5,15
Colombia,0.0399297938,204.1686098264,47.7101469962,5,16
Colombia,0.0360684511,179.1251299589,44.1257178071,5,17
Colombia,0.030715226,171.3442227788,40.752142721,5,18
Colombia,0.0250447227,167.9337282728,43.1722492361,5,19
Colombia,0.0234382125,148.9063116663,39.3011665564,5,20
Colombia,0.0213953488,185.0313427584,48.5078371869,5,21
Colombia,0.0196990424,182.9423243559,47.9104692235,5,22
Colombia,0.0165982672,201.736139328,57.6989250424,5,23
Colombia,0.0132890365,194.4569852452,45.4798106607,6,0
Colombia,0.0098308668,163.8705262863,39.2142930335,6,1
Colombia,0.007250342,145.1613669197,38.9486891286,6,2
Colombia,0.0060667341,92.8562853211,30.5508919357,6,3
Colombia,0.0055813953,73.332881999,28.8478610675,6,4
Colombia,0.0061310782,48.3113382414,22.7423715539,6,5
Colombia,0.0081395349,106.7510960203,30.7326565866,6,6
Colombia,0.0131078224,156.2567879726,40.0460321309,6,7
Colombia,0.0195538681,130.2507476024,45.5184217513,6,8
Colombia,0.0252236136,161.6388832782,42.4761704299,6,9
Colombia,0.032647585,155.3813951894,40.627308622,6,10
Colombia,0.0392665474,191.0020923975,45.0666615274,6,11
Colombia,0.0423076923,183.3041404359,44.1710306961,6,12
Colombia,0.0379248658,186.4645816672,47.6590153454,6,13
Colombia,0.0382826476,177.4314253154,48.1174250507,6,14
Colombia,0.0392665474,181.1457963259,48.4444324307,6,15
Colombia,0.0400715564,191.5191340543,52.276256092,6,16
Colombia,0.0399821109,197.7931667759,51.1931643587,6,17
Colombia,0.0375670841,187.0703827342,47.5246652788,6,18
Colombia,0.0291837665,183.5433766362,44.112019551,6,19
Colombia,0.0233470132,192.9685138908,45.3077590299,6,20
Colombia,0.0243502052,220.0372269956,47.6968284231,6,21
Colombia,0.021019678,257.6043062401,51.5772540435,6,22
Colombia,0.0194254446,225.2625252188,53.9087328138,6,23
Croatia,0.0149295775,210.3416542579,27.6307762766,0,0
Croatia,0.0128597673,195.477884736,24.883359545,0,1
Croatia,0.0110392082,131.3462651838,20.5913644164,0,2
Croatia,0.0096579477,103.5117864162,17.0704538925,0,3
Croatia,0.0099954566,109.2972117488,15.4422932354,0,4
Croatia,0.0112235915,71.3171060904,19.1592782218,0,5
Croatia,0.0111193477,76.4067277559,30.6938140629,0,6
Croatia,0.0156850192,77.2118716688,20.2710065115,0,7
Croatia,0.0228873239,90.7585351952,36.2002076358,0,8
Croatia,0.0360238353,97.8084311435,46.2524534883,0,9
Croatia,0.0422535211,98.9744779451,52.8700750068,0,10
Croatia,0.0457746479,106.1230270087,51.2442518122,0,11
Croatia,0.0487540628,118.1054971484,47.8166165059,0,12
Croatia,0.0495666306,106.6286450943,47.8734351274,0,13
Croatia,0.0507854821,109.9921390786,50.8881804827,0,14
Croatia,0.0467226436,128.7912660865,52.1983981276,0,15
Croatia,0.0479414951,145.3786389971,53.0092146226,0,16
Croatia,0.0494312026,132.1250876656,59.5566041549,0,17
Croatia,0.0472643554,123.1322522451,54.2978249946,0,18
Croatia,0.0422535211,136.3303176937,59.6655205016,0,19
Croatia,0.0400866739,151.6283302428,61.6995572428,0,20
Croatia,0.0354821235,149.6224684459,53.1551936283,0,21
Croatia,0.0297941495,202.3363767343,45.5376666273,0,22
Croatia,0.0246478873,243.7052396881,37.2785288303,0,23
Croatia,0.0204225352,241.0973369862,29.9176964541,1,0
Croatia,0.0149295775,173.8087582983,23.3192742937,1,1
Croatia,0.0120038412,147.4367587237,16.7302836077,1,2
Croatia,0.0120982304,107.2860441643,19.0663406406,1,3
Croatia,0.0118606375,62.7610028531,11.2362385161,1,4
Croatia,0.0110663984,89.6169668371,13.2805242637,1,5
Croatia,0.0114198706,45.310631049,7.9930153716,1,6
Croatia,0.0150671471,57.1273056471,28.4912525451,1,7
Croatia,0.023620892,71.8380811302,25.9368017694,1,8
Croatia,0.0360238353,87.7783380185,39.1977023803,1,9
Croatia,0.042659805,100.0406054632,50.4760747096,1,10
Croatia,0.0449620802,96.5136814072,46.9352130787,1,11
Croatia,0.0473997833,98.2193137803,50.4412227773,1,12
Croatia,0.0495666306,111.18865804,49.3624660763,1,13
Croatia,0.0521397616,117.0555700821,49.1089907016,1,14
Croatia,0.0515980498,121.2795037381,59.0151477132,1,15
Croatia,0.0537648971,119.9557449305,53.0491258293,1,16
Croatia,0.0564734561,139.8448156764,55.5945259701,1,17
Croatia,0.0497020585,139.9449520388,50.5384730684,1,18
Croatia,0.045503792,150.1063928218,59.0301434939,1,19
Croatia,0.0427952329,155.9207068451,58.7041721232,1,20
Croatia,0.0399512459,177.2235943608,46.3075841614,1,21
Croatia,0.032587683,165.6621284566,43.0837693856,1,22
Croatia,0.025595883,219.4577091891,45.8772412508,1,23
Croatia,0.0212621885,218.60215804,34.6235582915,2,0
Croatia,0.0164319249,145.3737357179,23.3055141924,2,1
Croatia,0.0129380937,53.7971631781,11.8048200657,2,2
Croatia,0.0111645483,46.2730229405,10.5348828068,2,3
Croatia,0.011541471,45.8571622999,10.502794503,2,4
Croatia,0.0127640845,62.6173207453,15.7097230103,2,5
Croatia,0.0132796781,37.8392680743,17.5131736123,2,6
Croatia,0.0184182015,52.5469265535,14.3387333268,2,7
Croatia,0.0244407622,78.929385848,26.0436247384,2,8
Croatia,0.0360238353,87.004496953,36.4386361019,2,9
Croatia,0.0427952329,103.3605850135,47.5789737154,2,10
Croatia,0.042524377,101.7862524246,47.066114201,2,11
Croatia,0.045503792,101.4496048693,44.5126906472,2,12
Croatia,0.0479414951,89.0152107909,46.7572540745,2,13
Croatia,0.0517334778,102.1867487415,52.8732194338,2,14
Croatia,0.0525460455,133.130425985,53.5697929858,2,15
Croatia,0.0534940412,139.4886279866,57.0665865505,2,16
Croatia,0.0562026002,143.3768944623,59.6516075424,2,17
Croatia,0.0520043337,145.4407322388,56.9126494885,2,18
Croatia,0.048347779,141.3710784715,55.3368967025,2,19
Croatia,0.0437432286,184.3184592657,54.9942677014,2,20
Croatia,0.0415763814,162.6916263067,48.4004702168,2,21
Croatia,0.0356175515,220.2933055966,48.906873753,2,22
Croatia,0.0281690141,238.936633326,41.943141841,2,23
Croatia,0.0208450704,248.7698299863,33.362101392,3,0
Croatia,0.0157746479,174.5924163802,25.3324385694,3,1
Croatia,0.0117916803,179.7400382361,29.1659394947,3,2
Croatia,0.00970689,135.6194641832,18.6778080889,3,3
Croatia,0.0100603622,115.1352705176,16.1392834498,3,4
Croatia,0.0106639839,92.6234780608,16.5482311099,3,5
Croatia,0.0129841549,64.3745879438,20.9051682531,3,6
Croatia,0.0175237471,67.7055395779,20.1632247608,3,7
Croatia,0.0256338028,73.5482557044,33.4498940111,3,8
Croatia,0.0394095341,91.9870411044,41.8674867872,3,9
Croatia,0.0475352113,117.0656962566,51.4275337945,3,10
Croatia,0.045503792,120.9548557322,52.2102939206,3,11
Croatia,0.0499729144,119.731634111,48.1630575049,3,12
Croatia,0.0518689057,97.2519163341,51.3384201703,3,13
Croatia,0.0524106176,115.1191648026,49.993297428,3,14
Croatia,0.0525460455,135.9655008887,56.992106378,3,15
Croatia,0.0530877573,134.1941926016,58.5684555775,3,16
Croatia,0.0564734561,131.916967264,58.5433116202,3,17
Croatia,0.0534940412,128.4633113302,56.7589959992,3,18
Croatia,0.0475352113,157.2816517736,58.5378696202,3,19
Croatia,0.0422535211,151.1064760296,59.0250915458,3,20
Croatia,0.0399061033,175.2361836428,57.5756890363,3,21
Croatia,0.0345208506,220.4563856797,47.5293774378,3,22
Croatia,0.0283070975,233.6520040849,44.0031808326,3,23
Croatia,0.0232394366,256.0820624059,34.2209436062,4,0
Croatia,0.0173900546,203.9411716705,26.0420512883,4,1
Croatia,0.0154929577,143.2534196396,26.5600522905,4,2
Croatia,0.0122671513,135.9799595411,36.8880262148,4,3
Croatia,0.0115856429,156.3180250927,23.558380978,4,4
Croatia,0.0112235915,149.3163262853,23.8647142173,4,5
Croatia,0.0119327074,113.0050910454,21.3664741997,4,6
Croatia,0.0171962005,74.9947967697,27.3377018207,4,7
Croatia,0.0261569416,96.3939827139,39.144174369,4,8
Croatia,0.036971831,108.1308604996,44.0816652281,4,9
Croatia,0.0430660888,107.5824332007,51.9562033388,4,10
Croatia,0.0438786566,107.2059775908,50.8872753078,4,11
Croatia,0.0464517876,110.0766083854,53.0606852149,4,12
Croatia,0.0469934995,102.9807807498,55.0461037103,4,13
Croatia,0.0478060672,108.3983128106,58.0892706978,4,14
Croatia,0.0468580715,123.1554701126,55.5016101595,4,15
Croatia,0.048347779,126.9975968795,55.5946834035,4,16
Croatia,0.0487540628,131.297936412,55.1779733708,4,17
Croatia,0.0444203684,132.1734314575,58.866216131,4,18
Croatia,0.0383261105,152.6172812935,59.3032845099,4,19
Croatia,0.0331798483,157.046735671,60.0340773672,4,20
Croatia,0.0304712893,179.1051649426,45.5348353623,4,21
Croatia,0.0250541712,209.7415774404,42.4291812627,4,22
Croatia,0.0220747562,196.0278244741,36.5275719116,4,23
Croatia,0.0181086519,215.7242429578,33.6508532235,5,0
Croatia,0.015991784,226.266712589,25.2216124265,5,1
Croatia,0.0128597673,161.3824439703,19.8300570126,5,2
Croatia,0.0116837388,93.243228206,13.2562062706,5,3
Croatia,0.0107394366,52.9688634702,11.6653663581,5,4
Croatia,0.0105633803,39.7952540291,11.8176640375,5,5
Croatia,0.0109546166,65.4887746662,18.0793261846,5,6
Croatia,0.0126019274,72.2456381309,18.8616980514,5,7
Croatia,0.0142650776,72.765814571,22.9237961473,5,8
Croatia,0.015732694,90.6770089688,29.0781706207,5,9
Croatia,0.0196596244,105.7091030511,39.7860439795,5,10
Croatia,0.0236122618,109.06769077,44.0826818597,5,11
Croatia,0.0252112676,106.686659075,47.1863218458,5,12
Croatia,0.0248471964,104.3314798447,38.2345692665,5,13
Croatia,0.0283070975,109.611228715,41.6609816902,5,14
Croatia,0.0279032687,124.322750002,50.0023880004,5,15
Croatia,0.0270855905,127.3910305005,47.776238258,5,16
Croatia,0.0264416689,132.1747081816,49.8251309513,5,17
Croatia,0.0246478873,178.6500980518,47.4945967621,5,18
Croatia,0.0236619718,165.1739803008,37.967176604,5,19
Croatia,0.0216901408,159.922523227,41.4211066104,5,20
Croatia,0.0201601767,201.1677658397,38.1656306422,5,21
Croatia,0.0198840099,196.8221074009,36.4899420591,5,22
Croatia,0.0180119177,169.193498182,39.6162330209,5,23
Croatia,0.0162852113,181.8181250256,30.832620962,6,0
Croatia,0.0124004899,158.7390109567,28.2322543456,6,1
Croatia,0.0111953774,136.5184205771,21.5699456561,6,2
Croatia,0.0098220904,117.7815001884,12.1918662113,6,3
Croatia,0.0088531187,100.5088118581,10.0659605509,6,4
Croatia,0.0089063795,80.1859871032,9.7786334325,6,5
Croatia,0.0093206297,52.4816531104,10.5239294022,6,6
Croatia,0.0105633803,61.0276769435,23.9785806808,6,7
Croatia,0.0111645483,78.3810423051,24.0159868955,6,8
Croatia,0.013771518,82.738805029,38.3748060031,6,9
Croatia,0.0165884194,116.7315653812,55.1306334581,6,10
Croatia,0.0196284088,134.7854086681,53.6423706934,6,11
Croatia,0.019806338,161.2705483771,44.8992224294,6,12
Croatia,0.0237293325,162.5102984043,45.433611137,6,13
Croatia,0.0227406103,137.4032988177,47.3641589857,6,14
Croatia,0.023138833,133.1260216807,44.3523980005,6,15
Croatia,0.0251895991,148.3688641265,48.4184489782,6,16
Croatia,0.0262358465,159.0709387852,49.8074359271,6,17
Croatia,0.0257746479,175.2592101213,46.8733270688,6,18
Croatia,0.0230599282,156.2448856931,42.1212111264,6,19
Croatia,0.0231980116,167.2858055639,40.3369398964,6,20
Croatia,0.0238884286,147.5300127299,32.4060853266,6,21
Croatia,0.023943662,195.4869857766,30.1557657958,6,22
Croatia,0.0205633803,196.8639873696,35.3683388508,6,23
Czech Republic,0.0203098107,127.8003678378,59.520473439,0,0
Czech Republic,0.0170682731,119.7986164547,55.8616443562,0,1
Czech Republic,0.016064257,100.2538690476,40.0633928571,0,2
Czech Republic,0.0155917789,141.5065656566,37.4786611537,0,3
Czech Republic,0.015813253,139.1625972985,28.2670100733,0,4
