country,local_dayoftheweek,local_hour,percent_activity,active_contractors,total_contractors
Spain,4,12,0.0580672809,20.8461538462,359
Spain,4,13,0.0512106278,18.3846153846,359
Spain,4,14,0.0470323548,16.8846153846,359
Spain,4,15,0.0485322477,17.4230769231,359
Spain,4,16,0.0493357617,17.7115384615,359
Spain,4,17,0.0441397043,15.8461538462,359
Spain,4,18,0.0381401328,13.6923076923,359
Spain,4,19,0.0303728305,10.9038461538,359
Spain,4,20,0.0264623955,9.5,359
Spain,4,21,0.023034069,8.2692307692,359
Spain,4,22,0.0206770945,7.4230769231,359
Spain,4,23,0.0156953075,5.6346153846,359
Spain,5,0,0.0113605331,4.0784313725,359
Spain,5,1,0.0087627669,3.1458333333,359
Spain,5,2,0.0068748889,2.4680851064,359
Spain,5,3,0.0057103064,2.05,359
Spain,5,4,0.0050139276,1.8,359
Spain,5,5,0.0046657382,1.675,359
Spain,5,6,0.0074733338,2.6829268293,359
Spain,5,7,0.0149721448,5.375,359
Spain,5,8,0.0310156417,11.1346153846,359
Spain,5,9,0.0454253268,16.3076923077,359
Spain,5,10,0.0512641954,18.4038461538,359
Spain,5,11,0.0528176559,18.9615384615,359
Spain,5,12,0.0511034926,18.3461538462,359
Spain,5,13,0.0426398114,15.3076923077,359
Spain,5,14,0.0391043497,14.0384615385,359
Spain,5,15,0.0372294836,13.3653846154,359
Spain,5,16,0.0384079709,13.7884615385,359
Spain,5,17,0.0352474823,12.6538461538,359
Spain,5,18,0.0309085065,11.0961538462,359
Spain,5,19,0.0249089351,8.9423076923,359
Spain,5,20,0.0211592029,7.5961538462,359
Spain,5,21,0.0164452539,5.9038461538,359
Spain,5,22,0.0138204414,4.9615384615,359
Spain,5,23,0.0110349261,3.9615384615,359
Spain,6,0,0.0090529248,3.25,359
Spain,6,1,0.00669709,2.4042553191,359
Spain,6,2,0.0048567959,1.7435897436,359
Spain,6,3,0.0040235221,1.4444444444,359
Spain,6,4,0.0040041783,1.4375,359
Spain,6,5,0.0042777557,1.5357142857,359
Spain,6,6,0.005121754,1.8387096774,359
Spain,6,7,0.006287306,2.2571428571,359
Spain,6,8,0.0089818657,3.2244897959,359
Spain,6,9,0.0128764387,4.6226415094,359
Spain,6,10,0.0181846849,6.5283018868,359
Spain,6,11,0.0197088348,7.0754716981,359
Spain,6,12,0.0210227571,7.5471698113,359
Spain,6,13,0.0196562779,7.0566037736,359
Spain,6,14,0.0175540022,6.3018867925,359
Spain,6,15,0.0171335471,6.1509433962,359
Spain,6,16,0.0162926368,5.8490566038,359
Spain,6,17,0.0162926368,5.8490566038,359
Spain,6,18,0.0167130919,6,359
Spain,6,19,0.0145057024,5.2075471698,359
Spain,6,20,0.0123741161,4.4423076923,359
Spain,6,21,0.0108267199,3.8867924528,359
Spain,6,22,0.0089346718,3.2075471698,359
Spain,6,23,0.0077762303,2.7916666667,359
Sri Lanka,0,0,0.0251000572,16.5660377358,660
Sri Lanka,0,1,0.0190966266,12.6037735849,660
Sri Lanka,0,2,0.0146655232,9.679245283,660
Sri Lanka,0,3,0.0126456876,8.3461538462,660
Sri Lanka,0,4,0.0118639222,7.8301886792,660
Sri Lanka,0,5,0.0135220126,8.9245283019,660
Sri Lanka,0,6,0.0196386946,12.9615384615,660
Sri Lanka,0,7,0.026486014,17.4807692308,660
Sri Lanka,0,8,0.0321386946,21.2115384615,660
Sri Lanka,0,9,0.0365384615,24.1153846154,660
Sri Lanka,0,10,0.0407925408,26.9230769231,660
Sri Lanka,0,11,0.0428613054,28.2884615385,660
Sri Lanka,0,12,0.0412587413,27.2307692308,660
Sri Lanka,0,13,0.0375291375,24.7692307692,660
Sri Lanka,0,14,0.0369755245,24.4038461538,660
Sri Lanka,0,15,0.0384615385,25.3846153846,660
Sri Lanka,0,16,0.0384615385,25.3846153846,660
Sri Lanka,0,17,0.0370337995,24.4423076923,660
Sri Lanka,0,18,0.0368006993,24.2884615385,660
Sri Lanka,0,19,0.0383741259,25.3269230769,660
Sri Lanka,0,20,0.0400932401,26.4615384615,660
Sri Lanka,0,21,0.0414335664,27.3461538462,660
Sri Lanka,0,22,0.0405885781,26.7884615385,660
Sri Lanka,0,23,0.0351398601,23.1923076923,660
Sri Lanka,1,0,0.0275641026,18.1923076923,660
Sri Lanka,1,1,0.0206876457,13.6538461538,660
Sri Lanka,1,2,0.0164335664,10.8461538462,660
Sri Lanka,1,3,0.014481352,9.5576923077,660
Sri Lanka,1,4,0.0136655012,9.0192307692,660
Sri Lanka,1,5,0.0163752914,10.8076923077,660
Sri Lanka,1,6,0.0171328671,11.3076923077,660
Sri Lanka,1,7,0.0245920746,16.2307692308,660
Sri Lanka,1,8,0.0402680653,26.5769230769,660
Sri Lanka,1,9,0.0490967366,32.4038461538,660
Sri Lanka,1,10,0.0537004662,35.4423076923,660
Sri Lanka,1,11,0.0576048951,38.0192307692,660
Sri Lanka,1,12,0.0568764569,37.5384615385,660
Sri Lanka,1,13,0.0549242424,36.25,660
Sri Lanka,1,14,0.0549242424,36.25,660
Sri Lanka,1,15,0.0556818182,36.75,660
Sri Lanka,1,16,0.0551864802,36.4230769231,660
Sri Lanka,1,17,0.0512237762,33.8076923077,660
Sri Lanka,1,18,0.0402972028,26.5961538462,660
Sri Lanka,1,19,0.0398018648,26.2692307692,660
Sri Lanka,1,20,0.0429487179,28.3461538462,660
Sri Lanka,1,21,0.04504662,29.7307692308,660
Sri Lanka,1,22,0.0435606061,28.75,660
Sri Lanka,1,23,0.0370337995,24.4423076923,660
Sri Lanka,2,0,0.0285839161,18.8653846154,660
Sri Lanka,2,1,0.0222902098,14.7115384615,660
Sri Lanka,2,2,0.0178613054,11.7884615385,660
Sri Lanka,2,3,0.0155594406,10.2692307692,660
Sri Lanka,2,4,0.0156759907,10.3461538462,660
Sri Lanka,2,5,0.0176864802,11.6730769231,660
Sri Lanka,2,6,0.0222902098,14.7115384615,660
Sri Lanka,2,7,0.0305944056,20.1923076923,660
Sri Lanka,2,8,0.0456585082,30.1346153846,660
Sri Lanka,2,9,0.0549242424,36.25,660
Sri Lanka,2,10,0.0608391608,40.1538461538,660
Sri Lanka,2,11,0.0609848485,40.25,660
Sri Lanka,2,12,0.0611013986,40.3269230769,660
Sri Lanka,2,13,0.0592365967,39.0961538462,660
Sri Lanka,2,14,0.0597319347,39.4230769231,660
Sri Lanka,2,15,0.0598193473,39.4807692308,660
Sri Lanka,2,16,0.0586829837,38.7307692308,660
Sri Lanka,2,17,0.0553613054,36.5384615385,660
Sri Lanka,2,18,0.0446386946,29.4615384615,660
Sri Lanka,2,19,0.0448426573,29.5961538462,660
Sri Lanka,2,20,0.0458916084,30.2884615385,660
Sri Lanka,2,21,0.0478438228,31.5769230769,660
Sri Lanka,2,22,0.0466783217,30.8076923077,660
Sri Lanka,2,23,0.0397144522,26.2115384615,660
Sri Lanka,3,0,0.0314393939,20.75,660
Sri Lanka,3,1,0.0237762238,15.6923076923,660
Sri Lanka,3,2,0.0187645688,12.3846153846,660
Sri Lanka,3,3,0.0158216783,10.4423076923,660
Sri Lanka,3,4,0.0157051282,10.3653846154,660
Sri Lanka,3,5,0.0176573427,11.6538461538,660
Sri Lanka,3,6,0.0217365967,14.3461538462,660
Sri Lanka,3,7,0.0302156177,19.9423076923,660
Sri Lanka,3,8,0.0453962704,29.9615384615,660
Sri Lanka,3,9,0.0554195804,36.5769230769,660
Sri Lanka,3,10,0.0594405594,39.2307692308,660
Sri Lanka,3,11,0.0610722611,40.3076923077,660
Sri Lanka,3,12,0.0611013986,40.3269230769,660
Sri Lanka,3,13,0.0593822844,39.1923076923,660
Sri Lanka,3,14,0.0585081585,38.6153846154,660
Sri Lanka,3,15,0.0597027972,39.4038461538,660
Sri Lanka,3,16,0.0581585082,38.3846153846,660
Sri Lanka,3,17,0.0534965035,35.3076923077,660
Sri Lanka,3,18,0.0450757576,29.75,660
Sri Lanka,3,19,0.0444638695,29.3461538462,660
Sri Lanka,3,20,0.045979021,30.3461538462,660
Sri Lanka,3,21,0.0483391608,31.9038461538,660
Sri Lanka,3,22,0.0467365967,30.8461538462,660
Sri Lanka,3,23,0.040967366,27.0384615385,660
Sri Lanka,4,0,0.0329545455,21.75,660
Sri Lanka,4,1,0.0252913753,16.6923076923,660
Sri Lanka,4,2,0.0197843823,13.0576923077,660
Sri Lanka,4,3,0.0175407925,11.5769230769,660
Sri Lanka,4,4,0.0174825175,11.5384615385,660
Sri Lanka,4,5,0.0199009324,13.1346153846,660
Sri Lanka,4,6,0.0228438228,15.0769230769,660
Sri Lanka,4,7,0.0309731935,20.4423076923,660
Sri Lanka,4,8,0.0472319347,31.1730769231,660
Sri Lanka,4,9,0.0571386946,37.7115384615,660
Sri Lanka,4,10,0.061509324,40.5961538462,660
Sri Lanka,4,11,0.0631410256,41.6730769231,660
Sri Lanka,4,12,0.0611596737,40.3653846154,660
Sri Lanka,4,13,0.0599358974,39.5576923077,660
Sri Lanka,4,14,0.0598484848,39.5,660
Sri Lanka,4,15,0.0604312354,39.8846153846,660
Sri Lanka,4,16,0.0588286713,38.8269230769,660
Sri Lanka,4,17,0.0553613054,36.5384615385,660
Sri Lanka,4,18,0.0465034965,30.6923076923,660
Sri Lanka,4,19,0.0458624709,30.2692307692,660
Sri Lanka,4,20,0.048455711,31.9807692308,660
Sri Lanka,4,21,0.0507575758,33.5,660
Sri Lanka,4,22,0.048018648,31.6923076923,660
Sri Lanka,4,23,0.0416375291,27.4807692308,660
Sri Lanka,5,0,0.0336247086,22.1923076923,660
Sri Lanka,5,1,0.026486014,17.4807692308,660
Sri Lanka,5,2,0.0218822844,14.4423076923,660
Sri Lanka,5,3,0.0190559441,12.5769230769,660
Sri Lanka,5,4,0.0179487179,11.8461538462,660
Sri Lanka,5,5,0.0199592075,13.1730769231,660
Sri Lanka,5,6,0.0238053613,15.7115384615,660
Sri Lanka,5,7,0.0315850816,20.8461538462,660
Sri Lanka,5,8,0.047465035,31.3269230769,660
Sri Lanka,5,9,0.056993007,37.6153846154,660
Sri Lanka,5,10,0.0603438228,39.8269230769,660
Sri Lanka,5,11,0.0618298368,40.8076923077,660
Sri Lanka,5,12,0.0576631702,38.0576923077,660
Sri Lanka,5,13,0.0536130536,35.3846153846,660
Sri Lanka,5,14,0.0576048951,38.0192307692,660
Sri Lanka,5,15,0.058041958,38.3076923077,660
Sri Lanka,5,16,0.0573135198,37.8269230769,660
Sri Lanka,5,17,0.0526806527,34.7692307692,660
Sri Lanka,5,18,0.045483683,30.0192307692,660
Sri Lanka,5,19,0.0458916084,30.2884615385,660
Sri Lanka,5,20,0.0469405594,30.9807692308,660
Sri Lanka,5,21,0.046969697,31,660
Sri Lanka,5,22,0.04752331,31.3653846154,660
Sri Lanka,5,23,0.0403945111,26.6603773585,660
Sri Lanka,6,0,0.0320754717,21.1698113208,660
Sri Lanka,6,1,0.024271012,16.0188679245,660
Sri Lanka,6,2,0.0180960549,11.9433962264,660
Sri Lanka,6,3,0.016866781,11.1320754717,660
Sri Lanka,6,4,0.0150943396,9.9622641509,660
Sri Lanka,6,5,0.0164379646,10.8490566038,660
Sri Lanka,6,6,0.0206689537,13.641509434,660
Sri Lanka,6,7,0.0276443682,18.2452830189,660
Sri Lanka,6,8,0.0417381361,27.5471698113,660
Sri Lanka,6,9,0.0489708405,32.320754717,660
Sri Lanka,6,10,0.0513436249,33.8867924528,660
Sri Lanka,6,11,0.0523727844,34.5660377358,660
Sri Lanka,6,12,0.0502287021,33.1509433962,660
Sri Lanka,6,13,0.0470268725,31.0377358491,660
Sri Lanka,6,14,0.0457975986,30.2264150943,660
Sri Lanka,6,15,0.0448827902,29.6226415094,660
Sri Lanka,6,16,0.0446255003,29.4528301887,660
Sri Lanka,6,17,0.0421383648,27.8113207547,660
Sri Lanka,6,18,0.0383076043,25.2830188679,660
Sri Lanka,6,19,0.0389651229,25.7169811321,660
Sri Lanka,6,20,0.0399085192,26.3396226415,660
Sri Lanka,6,21,0.0399656947,26.3773584906,660
Sri Lanka,6,22,0.0394511149,26.0377358491,660
Sri Lanka,6,23,0.03324757,21.9433962264,660
Suriname,0,0,0.1125,1.125,10
Suriname,0,1,0.125,1.25,10
Suriname,0,2,0.1,1,10
Suriname,0,3,0.1,1,10
Suriname,0,4,0.1,1,10
Suriname,0,5,0.1,1,10
Suriname,0,6,0.1,1,10
Suriname,0,7,0.1,1,10
Suriname,0,8,0.12,1.2,10
Suriname,0,9,0.1533333333,1.5333333333,10
Suriname,0,10,0.1441176471,1.4411764706,10
Suriname,0,11,0.1535714286,1.5357142857,10
Suriname,0,12,0.14,1.4,10
Suriname,0,13,0.13125,1.3125,10
Suriname,0,14,0.1375,1.375,10
Suriname,0,15,0.1392857143,1.3928571429,10
Suriname,0,16,0.1607142857,1.6071428571,10
Suriname,0,17,0.16,1.6,10
Suriname,0,18,0.1371428571,1.3714285714,10
Suriname,0,19,0.153125,1.53125,10
Suriname,0,20,0.1612903226,1.6129032258,10
Suriname,0,21,0.13125,1.3125,10
Suriname,0,22,0.1157894737,1.1578947368,10
Suriname,0,23,0.1076923077,1.0769230769,10
Suriname,1,0,0.12,1.2,10
Suriname,1,1,0.12,1.2,10
Suriname,1,2,0.1,1,10
Suriname,1,3,0.1,1,10
Suriname,1,4,0.1,1,10
Suriname,1,5,0.1,1,10
Suriname,1,6,0.1083333333,1.0833333333,10
Suriname,1,7,0.1117647059,1.1176470588,10
Suriname,1,8,0.1303030303,1.303030303,10
Suriname,1,9,0.1266666667,1.2666666667,10
Suriname,1,10,0.1258064516,1.2580645161,10
Suriname,1,11,0.1346153846,1.3461538462,10
Suriname,1,12,0.1321428571,1.3214285714,10
Suriname,1,13,0.152173913,1.5217391304,10
Suriname,1,14,0.1315789474,1.3157894737,10
Suriname,1,15,0.1318181818,1.3181818182,10
Suriname,1,16,0.134375,1.34375,10
Suriname,1,17,0.1516129032,1.5161290323,10
Suriname,1,18,0.1366666667,1.3666666667,10
Suriname,1,19,0.1307692308,1.3076923077,10
Suriname,1,20,0.13,1.3,10
Suriname,1,21,0.132,1.32,10
Suriname,1,22,0.1615384615,1.6153846154,10
Suriname,1,23,0.1392857143,1.3928571429,10
Suriname,2,0,0.115,1.15,10
Suriname,2,1,0.1,1,10
Suriname,2,2,0.1,1,10
Suriname,2,3,0.1,1,10
Suriname,2,4,0.1,1,10
Suriname,2,5,0.1,1,10
Suriname,2,6,0.1088235294,1.0882352941,10
Suriname,2,7,0.1129032258,1.1290322581,10
Suriname,2,8,0.1212121212,1.2121212121,10
Suriname,2,9,0.1363636364,1.3636363636,10
Suriname,2,10,0.1413793103,1.4137931034,10
Suriname,2,11,0.1481481481,1.4814814815,10
Suriname,2,12,0.1451612903,1.4516129032,10
Suriname,2,13,0.1290322581,1.2903225806,10
Suriname,2,14,0.115625,1.15625,10
Suriname,2,15,0.1225806452,1.2258064516,10
Suriname,2,16,0.1275862069,1.275862069,10
Suriname,2,17,0.14,1.4,10
Suriname,2,18,0.137037037,1.3703703704,10
Suriname,2,19,0.147826087,1.4782608696,10
Suriname,2,20,0.1233333333,1.2333333333,10
Suriname,2,21,0.134375,1.34375,10
Suriname,2,22,0.1294117647,1.2941176471,10
Suriname,2,23,0.1178571429,1.1785714286,10
Suriname,3,0,0.1090909091,1.0909090909,10
Suriname,3,1,0.12,1.2,10
Suriname,3,5,0.1,1,10
Suriname,3,6,0.1083333333,1.0833333333,10
Suriname,3,7,0.1153846154,1.1538461538,10
Suriname,3,8,0.1289473684,1.2894736842,10
Suriname,3,9,0.1371428571,1.3714285714,10
Suriname,3,10,0.135483871,1.3548387097,10
Suriname,3,11,0.1423076923,1.4230769231,10
Suriname,3,12,0.1304347826,1.3043478261,10
Suriname,3,13,0.13,1.3,10
Suriname,3,14,0.1444444444,1.4444444444,10
Suriname,3,15,0.15,1.5,10
Suriname,3,16,0.1434782609,1.4347826087,10
Suriname,3,17,0.1592592593,1.5925925926,10
Suriname,3,18,0.14375,1.4375,10
Suriname,3,19,0.1444444444,1.4444444444,10
Suriname,3,20,0.1482758621,1.4827586207,10
Suriname,3,21,0.1454545455,1.4545454545,10
Suriname,3,22,0.1464285714,1.4642857143,10
Suriname,3,23,0.1206896552,1.2068965517,10
Suriname,4,0,0.1166666667,1.1666666667,10
Suriname,4,1,0.1,1,10
Suriname,4,4,0.1,1,10
Suriname,4,5,0.1,1,10
Suriname,4,6,0.1090909091,1.0909090909,10
Suriname,4,7,0.1057142857,1.0571428571,10
Suriname,4,8,0.1228571429,1.2285714286,10
Suriname,4,9,0.1432432432,1.4324324324,10
Suriname,4,10,0.15,1.5,10
Suriname,4,11,0.15,1.5,10
Suriname,4,12,0.1382352941,1.3823529412,10
Suriname,4,13,0.1363636364,1.3636363636,10
Suriname,4,14,0.1315789474,1.3157894737,10
Suriname,4,15,0.1388888889,1.3888888889,10
Suriname,4,16,0.1333333333,1.3333333333,10
Suriname,4,17,0.1173913043,1.1739130435,10
Suriname,4,18,0.1384615385,1.3846153846,10
Suriname,4,19,0.1222222222,1.2222222222,10
Suriname,4,20,0.144,1.44,10
Suriname,4,21,0.1483870968,1.4838709677,10
Suriname,4,22,0.1454545455,1.4545454545,10
Suriname,4,23,0.136,1.36,10
Suriname,5,0,0.1333333333,1.3333333333,10
Suriname,5,1,0.1,1,10
Suriname,5,4,0.1,1,10
Suriname,5,5,0.1,1,10
Suriname,5,6,0.12,1.2,10
Suriname,5,7,0.1153846154,1.1538461538,10
Suriname,5,8,0.1461538462,1.4615384615,10
Suriname,5,9,0.1275,1.275,10
Suriname,5,10,0.1421052632,1.4210526316,10
Suriname,5,11,0.1457142857,1.4571428571,10
Suriname,5,12,0.15,1.5,10
Suriname,5,13,0.125,1.25,10
Suriname,5,14,0.1137931034,1.1379310345,10
Suriname,5,15,0.137037037,1.3703703704,10
Suriname,5,16,0.1357142857,1.3571428571,10
Suriname,5,17,0.128125,1.28125,10
Suriname,5,18,0.1321428571,1.3214285714,10
Suriname,5,19,0.135,1.35,10
Suriname,5,20,0.1434782609,1.4347826087,10
Suriname,5,21,0.1434782609,1.4347826087,10
Suriname,5,22,0.1714285714,1.7142857143,10
Suriname,5,23,0.1523809524,1.5238095238,10
Suriname,6,0,0.1307692308,1.3076923077,10
Suriname,6,1,0.1,1,10
Suriname,6,2,0.1,1,10
Suriname,6,3,0.1,1,10
Suriname,6,4,0.1,1,10
Suriname,6,5,0.1,1,10
Suriname,6,6,0.1055555556,1.0555555556,10
Suriname,6,7,0.125,1.25,10
Suriname,6,8,0.1323529412,1.3235294118,10
Suriname,6,9,0.1526315789,1.5263157895,10
Suriname,6,10,0.158974359,1.5897435897,10
Suriname,6,11,0.1447368421,1.4473684211,10
Suriname,6,12,0.1258064516,1.2580645161,10
Suriname,6,13,0.11,1.1,10
Suriname,6,14,0.1371428571,1.3714285714,10
Suriname,6,15,0.1461538462,1.4615384615,10
Suriname,6,16,0.1392857143,1.3928571429,10
Suriname,6,17,0.1380952381,1.380952381,10
Suriname,6,18,0.1133333333,1.1333333333,10
Suriname,6,19,0.1090909091,1.0909090909,10
Suriname,6,20,0.1,1,10
Suriname,6,21,0.12,1.2,10
Suriname,6,22,0.125,1.25,10
Suriname,6,23,0.1210526316,1.2105263158,10
Swaziland,0,0,0.5,1,2
Swaziland,0,1,0.5,1,2
Swaziland,0,2,0.5,1,2
Swaziland,0,3,0.5,1,2
Swaziland,0,4,0.5,1,2
Swaziland,0,5,0.5,1,2
Swaziland,0,6,0.5,1,2
Swaziland,0,7,0.5,1,2
Swaziland,0,8,0.5,1,2
Swaziland,0,9,0.5,1,2
Swaziland,0,10,0.5,1,2
Swaziland,1,9,0.5,1,2
Swaziland,1,10,0.5,1,2
Swaziland,1,11,0.5,1,2
Swaziland,2,17,0.5,1,2
Swaziland,2,18,0.5,1,2
Swaziland,2,19,0.5,1,2
Swaziland,2,20,0.5,1,2
Swaziland,2,21,0.5,1,2
Swaziland,3,13,0.5,1,2
Swaziland,3,14,0.5,1,2
Swaziland,3,15,0.5,1,2
Swaziland,4,21,0.5,1,2
Swaziland,4,22,0.5,1,2
Swaziland,5,16,0.5,1,2
Swaziland,5,17,0.5,1,2
Swaziland,5,18,0.5,1,2
Swaziland,5,19,0.5,1,2
Swaziland,5,20,0.5,1,2
Swaziland,5,21,0.5,1,2
Swaziland,5,22,0.5,1,2
Swaziland,5,23,0.5,1,2
Swaziland,6,9,0.5,1,2
Swaziland,6,10,0.5,1,2
Swaziland,6,11,0.5,1,2
Swaziland,6,12,0.5,1,2
Swaziland,6,13,0.5,1,2
Swaziland,6,22,0.5,1,2
Swaziland,6,23,0.5,1,2
Sweden,0,0,0.0210768523,4.320754717,205
Sweden,0,1,0.0169296987,3.4705882353,205
Sweden,0,2,0.0127804878,2.62,205
Sweden,0,3,0.0101897019,2.0888888889,205
Sweden,0,4,0.0096399535,1.9761904762,205
Sweden,0,5,0.0091463415,1.875,205
Sweden,0,6,0.0092557849,1.8974358974,205
Sweden,0,7,0.0091612136,1.8780487805,205
Sweden,0,8,0.0124390244,2.55,205
Sweden,0,9,0.0146341463,3,205
Sweden,0,10,0.0166829268,3.42,205
Sweden,0,11,0.0211050274,4.3265306122,205
Sweden,0,12,0.0231468197,4.7450980392,205
Sweden,0,13,0.0250469043,5.1346153846,205
Sweden,0,14,0.0249530957,5.1153846154,205
Sweden,0,15,0.0246716698,5.0576923077,205
Sweden,0,16,0.0256097561,5.25,205
Sweden,0,17,0.0278335725,5.7058823529,205
Sweden,0,18,0.0276422764,5.6666666667,205
Sweden,0,19,0.0273921201,5.6153846154,205
Sweden,0,20,0.0285178236,5.8461538462,205
Sweden,0,21,0.0282363977,5.7884615385,205
Sweden,0,22,0.0259849906,5.3269230769,205
Sweden,0,23,0.0212945591,4.3653846154,205
Sweden,1,0,0.0181184669,3.7142857143,205
Sweden,1,1,0.0149390244,3.0625,205
Sweden,1,2,0.0100674624,2.0638297872,205
Sweden,1,3,0.0074279379,1.5227272727,205
Sweden,1,4,0.0071294559,1.4615384615,205
Sweden,1,5,0.0077235772,1.5833333333,205
Sweden,1,6,0.0087554722,1.7948717949,205
Sweden,1,7,0.0119830329,2.4565217391,205
Sweden,1,8,0.0159283225,3.2653061224,205
Sweden,1,9,0.018842659,3.862745098,205
Sweden,1,10,0.0210131332,4.3076923077,205
Sweden,1,11,0.0238273921,4.8846153846,205
Sweden,1,12,0.0256097561,5.25,205
Sweden,1,13,0.0275797373,5.6538461538,205
Sweden,1,14,0.0295552367,6.0588235294,205
Sweden,1,15,0.0303001876,6.2115384615,205
Sweden,1,16,0.0314258912,6.4423076923,205
Sweden,1,17,0.0287992495,5.9038461538,205
Sweden,1,18,0.0301125704,6.1730769231,205
Sweden,1,19,0.0314258912,6.4423076923,205
Sweden,1,20,0.0314258912,6.4423076923,205
Sweden,1,21,0.0320825516,6.5769230769,205
Sweden,1,22,0.0286116323,5.8653846154,205
Sweden,1,23,0.0244858919,5.0196078431,205
Sweden,2,0,0.018815331,3.8571428571,205
Sweden,2,1,0.0143354903,2.9387755102,205
Sweden,2,2,0.0105501985,2.1627906977,205
Sweden,2,3,0.0075609756,1.55,205
Sweden,2,4,0.009114249,1.8684210526,205
Sweden,2,5,0.0098722416,2.0238095238,205
Sweden,2,6,0.0105149051,2.1555555556,205
Sweden,2,7,0.0132404181,2.7142857143,205
Sweden,2,8,0.0174216028,3.5714285714,205
Sweden,2,9,0.0192307692,3.9423076923,205
Sweden,2,10,0.0228893058,4.6923076923,205
Sweden,2,11,0.0261726079,5.3653846154,205
Sweden,2,12,0.0290769967,5.9607843137,205
Sweden,2,13,0.0303939962,6.2307692308,205
Sweden,2,14,0.0326454034,6.6923076923,205
Sweden,2,15,0.0330206379,6.7692307692,205
Sweden,2,16,0.0335834897,6.8846153846,205
Sweden,2,17,0.0316135084,6.4807692308,205
Sweden,2,18,0.0299249531,6.1346153846,205
Sweden,2,19,0.0303001876,6.2115384615,205
Sweden,2,20,0.0296435272,6.0769230769,205
Sweden,2,21,0.0285178236,5.8461538462,205
Sweden,2,22,0.0282363977,5.7884615385,205
Sweden,2,23,0.0243902439,5,205
Sweden,3,0,0.0204502814,4.1923076923,205
Sweden,3,1,0.0154949785,3.1764705882,205
Sweden,3,2,0.0114528102,2.347826087,205
Sweden,3,3,0.0088269454,1.8095238095,205
Sweden,3,4,0.0092140921,1.8888888889,205
Sweden,3,5,0.0090785908,1.8611111111,205
Sweden,3,6,0.01,2.05,205
Sweden,3,7,0.0126193001,2.5869565217,205
Sweden,3,8,0.0171707317,3.52,205
Sweden,3,9,0.0196998124,4.0384615385,205
Sweden,3,10,0.0228893058,4.6923076923,205
Sweden,3,11,0.0279549719,5.7307692308,205
Sweden,3,12,0.0299249531,6.1346153846,205
Sweden,3,13,0.0323639775,6.6346153846,205
Sweden,3,14,0.0348030019,7.1346153846,205
Sweden,3,15,0.0354596623,7.2692307692,205
Sweden,3,16,0.0351782364,7.2115384615,205
Sweden,3,17,0.0331144465,6.7884615385,205
Sweden,3,18,0.031988743,6.5576923077,205
Sweden,3,19,0.0318949343,6.5384615385,205
Sweden,3,20,0.0305816135,6.2692307692,205
Sweden,3,21,0.0314258912,6.4423076923,205
Sweden,3,22,0.0293621013,6.0192307692,205
Sweden,3,23,0.026641651,5.4615384615,205
Sweden,4,0,0.0204502814,4.1923076923,205
Sweden,4,1,0.0154949785,3.1764705882,205
Sweden,4,2,0.0097560976,2,205
Sweden,4,3,0.0091463415,1.875,205
Sweden,4,4,0.0078909613,1.6176470588,205
Sweden,4,5,0.0083058668,1.7027027027,205
Sweden,4,6,0.0094076655,1.9285714286,205
Sweden,4,7,0.0125277162,2.5681818182,205
Sweden,4,8,0.0152080344,3.1176470588,205
Sweden,4,9,0.0174484053,3.5769230769,205
Sweden,4,10,0.0221388368,4.5384615385,205
Sweden,4,11,0.0280487805,5.75,205
Sweden,4,12,0.0301125704,6.1730769231,205
Sweden,4,13,0.0307692308,6.3076923077,205
Sweden,4,14,0.0318011257,6.5192307692,205
Sweden,4,15,0.0331144465,6.7884615385,205
Sweden,4,16,0.0342401501,7.0192307692,205
Sweden,4,17,0.0332082552,6.8076923077,205
Sweden,4,18,0.0328330206,6.7307692308,205
Sweden,4,19,0.0324577861,6.6538461538,205
Sweden,4,20,0.0323639775,6.6346153846,205
Sweden,4,21,0.0304878049,6.25,205
Sweden,4,22,0.0307692308,6.3076923077,205
Sweden,4,23,0.0285178236,5.8461538462,205
Sweden,5,0,0.0224202627,4.5961538462,205
Sweden,5,1,0.0163558106,3.3529411765,205
Sweden,5,2,0.0129711752,2.6590909091,205
Sweden,5,3,0.0098669623,2.0227272727,205
Sweden,5,4,0.0083623693,1.7142857143,205
Sweden,5,5,0.0090056285,1.8461538462,205
Sweden,5,6,0.0103135889,2.1142857143,205
Sweden,5,7,0.0119628339,2.4523809524,205
Sweden,5,8,0.0154305625,3.1632653061,205
Sweden,5,9,0.0193130911,3.9591836735,205
Sweden,5,10,0.0216697936,4.4423076923,205
Sweden,5,11,0.0259849906,5.3269230769,205
Sweden,5,12,0.0290806754,5.9615384615,205
Sweden,5,13,0.030956848,6.3461538462,205
Sweden,5,14,0.0342401501,7.0192307692,205
Sweden,5,15,0.0360225141,7.3846153846,205
Sweden,5,16,0.0367729831,7.5384615385,205
Sweden,5,17,0.0353658537,7.25,205
Sweden,5,18,0.0323639775,6.6346153846,205
Sweden,5,19,0.0312382739,6.4038461538,205
Sweden,5,20,0.0305816135,6.2692307692,205
Sweden,5,21,0.0299249531,6.1346153846,205
Sweden,5,22,0.0274859287,5.6346153846,205
Sweden,5,23,0.024772836,5.0784313725,205
Sweden,6,0,0.0200860832,4.1176470588,205
Sweden,6,1,0.0152908068,3.1346153846,205
Sweden,6,2,0.0114484818,2.3469387755,205
