active_contractors,total_contractors,percent_activity,utc_dayoftheweek,utc_hour,country
1,3,0.3333333333,4,23,Cayman Islands
1,3,0.3333333333,5,0,Cayman Islands
1,3,0.3333333333,5,1,Cayman Islands
1,3,0.3333333333,5,2,Cayman Islands
1,3,0.3333333333,5,3,Cayman Islands
1,3,0.3333333333,5,7,Cayman Islands
1,3,0.3333333333,5,8,Cayman Islands
1,3,0.3333333333,5,9,Cayman Islands
1,3,0.3333333333,5,10,Cayman Islands
1,3,0.3333333333,5,11,Cayman Islands
1,3,0.3333333333,5,12,Cayman Islands
1,3,0.3333333333,5,13,Cayman Islands
1,3,0.3333333333,5,14,Cayman Islands
1,3,0.3333333333,5,15,Cayman Islands
1,3,0.3333333333,5,16,Cayman Islands
1,3,0.3333333333,5,17,Cayman Islands
1,3,0.3333333333,5,18,Cayman Islands
1,3,0.3333333333,5,19,Cayman Islands
1,3,0.3333333333,5,20,Cayman Islands
1,3,0.3333333333,5,21,Cayman Islands
1,3,0.3333333333,5,22,Cayman Islands
1,3,0.3333333333,6,1,Cayman Islands
1,3,0.3333333333,6,2,Cayman Islands
1,3,0.3333333333,6,3,Cayman Islands
1,3,0.3333333333,6,7,Cayman Islands
1,3,0.3333333333,6,8,Cayman Islands
1,3,0.3333333333,6,9,Cayman Islands
1,3,0.3333333333,6,10,Cayman Islands
1,3,0.3333333333,6,11,Cayman Islands
1,3,0.3333333333,6,12,Cayman Islands
1,3,0.3333333333,6,13,Cayman Islands
1,3,0.3333333333,6,14,Cayman Islands
1,3,0.3333333333,6,15,Cayman Islands
1,3,0.3333333333,6,16,Cayman Islands
1,3,0.3333333333,6,17,Cayman Islands
1,3,0.3333333333,6,18,Cayman Islands
1,3,0.3333333333,6,19,Cayman Islands
1,3,0.3333333333,6,20,Cayman Islands
1,3,0.3333333333,6,21,Cayman Islands
1,3,0.3333333333,6,22,Cayman Islands
1,3,0.3333333333,6,23,Cayman Islands
1.6206896552,49,0.0330752991,0,0,Chile
1.5172413793,49,0.0309641098,0,1,Chile
1.5384615385,49,0.0313971743,0,2,Chile
1.4347826087,49,0.0292812777,0,3,Chile
1.2222222222,49,0.0249433107,0,4,Chile
1.0555555556,49,0.0215419501,0,5,Chile
1,49,0.0204081633,0,6,Chile
1,49,0.0204081633,0,7,Chile
1,49,0.0204081633,0,8,Chile
1,49,0.0204081633,0,9,Chile
1,49,0.0204081633,0,10,Chile
1.2666666667,49,0.0258503401,0,11,Chile
1.4583333333,49,0.0297619048,0,12,Chile
1.5806451613,49,0.0322580645,0,13,Chile
1.696969697,49,0.0346320346,0,14,Chile
1.6315789474,49,0.0332975295,0,15,Chile
1.5675675676,49,0.0319911748,0,16,Chile
1.641025641,49,0.0334903192,0,17,Chile
1.7179487179,49,0.0350601779,0,18,Chile
1.8918918919,49,0.0386100386,0,19,Chile
1.975,49,0.0403061224,0,20,Chile
1.7837837838,49,0.0364037507,0,21,Chile
1.8157894737,49,0.037056928,0,22,Chile
1.8611111111,49,0.0379818594,0,23,Chile
1.4871794872,49,0.0303506018,1,0,Chile
1.5555555556,49,0.0317460317,1,1,Chile
1.32,49,0.0269387755,1,2,Chile
1.2631578947,49,0.0257787325,1,3,Chile
1.1538461538,49,0.0235478807,1,4,Chile
1.125,49,0.0229591837,1,5,Chile
1,49,0.0204081633,1,6,Chile
1,49,0.0204081633,1,7,Chile
1,49,0.0204081633,1,8,Chile
1,49,0.0204081633,1,9,Chile
1.1,49,0.0224489796,1,10,Chile
1.5263157895,49,0.0311493018,1,11,Chile
1.75,49,0.0357142857,1,12,Chile
2.1020408163,49,0.0428987922,1,13,Chile
2.3673469388,49,0.0483132028,1,14,Chile
2.66,49,0.0542857143,1,15,Chile
2.693877551,49,0.0549770929,1,16,Chile
2.7708333333,49,0.056547619,1,17,Chile
2.9607843137,49,0.0604241697,1,18,Chile
3.04,49,0.0620408163,1,19,Chile
2.8043478261,49,0.0572315883,1,20,Chile
2.306122449,49,0.0470637234,1,21,Chile
1.7826086957,49,0.0363797693,1,22,Chile
2,49,0.0408163265,1,23,Chile
1.8536585366,49,0.0378297661,2,0,Chile
1.8108108108,49,0.0369553227,2,1,Chile
1.8717948718,49,0.0381998953,2,2,Chile
1.6486486486,49,0.0336458908,2,3,Chile
1.3461538462,49,0.0274725275,2,4,Chile
1.05,49,0.0214285714,2,5,Chile
1,49,0.0204081633,2,6,Chile
1.1111111111,49,0.022675737,2,7,Chile
1.0909090909,49,0.0222634508,2,8,Chile
1.0666666667,49,0.0217687075,2,9,Chile
1.2413793103,49,0.0253342716,2,10,Chile
1.5813953488,49,0.0322733745,2,11,Chile
2,49,0.0408163265,2,12,Chile
2.4038461538,49,0.0490580848,2,13,Chile
2.6923076923,49,0.0549450549,2,14,Chile
3.0192307692,49,0.0616169545,2,15,Chile
2.8653846154,49,0.058477237,2,16,Chile
2.7647058824,49,0.056422569,2,17,Chile
2.8235294118,49,0.0576230492,2,18,Chile
3.1568627451,49,0.0644257703,2,19,Chile
3.02,49,0.0616326531,2,20,Chile
2.5918367347,49,0.0528946272,2,21,Chile
2.0666666667,49,0.0421768707,2,22,Chile
2.3902439024,49,0.0487804878,2,23,Chile
2.2558139535,49,0.0460370195,3,0,Chile
2.2340425532,49,0.0455927052,3,1,Chile
2.1777777778,49,0.0444444444,3,2,Chile
1.6829268293,49,0.0343454455,3,3,Chile
1.2307692308,49,0.0251177394,3,4,Chile
1.2777777778,49,0.0260770975,3,5,Chile
1.1818181818,49,0.0241187384,3,6,Chile
1.125,49,0.0229591837,3,7,Chile
1,49,0.0204081633,3,8,Chile
1.2,49,0.0244897959,3,9,Chile
1.0476190476,49,0.0213799806,3,10,Chile
1.45,49,0.0295918367,3,11,Chile
1.8958333333,49,0.0386904762,3,12,Chile
2.24,49,0.0457142857,3,13,Chile
2.4230769231,49,0.0494505495,3,14,Chile
2.8461538462,49,0.0580847724,3,15,Chile
2.5576923077,49,0.0521978022,3,16,Chile
2.8823529412,49,0.0588235294,3,17,Chile
2.9607843137,49,0.0604241697,3,18,Chile
3.1764705882,49,0.0648259304,3,19,Chile
2.9795918367,49,0.0608079967,3,20,Chile
2.6326530612,49,0.0537276135,3,21,Chile
2.2608695652,49,0.0461401952,3,22,Chile
2.2380952381,49,0.045675413,3,23,Chile
2.3255813953,49,0.0474608448,4,0,Chile
2.0444444444,49,0.041723356,4,1,Chile
1.8666666667,49,0.0380952381,4,2,Chile
1.6666666667,49,0.0340136054,4,3,Chile
1.3636363636,49,0.0278293135,4,4,Chile
1.1666666667,49,0.0238095238,4,5,Chile
1.2222222222,49,0.0249433107,4,6,Chile
1,49,0.0204081633,4,7,Chile
1,49,0.0204081633,4,8,Chile
1,49,0.0204081633,4,9,Chile
1.16,49,0.0236734694,4,10,Chile
1.4594594595,49,0.0297848869,4,11,Chile
1.6888888889,49,0.0344671202,4,12,Chile
2.2745098039,49,0.0464185674,4,13,Chile
2.6346153846,49,0.0537676609,4,14,Chile
2.5384615385,49,0.0518053375,4,15,Chile
2.6730769231,49,0.0545525903,4,16,Chile
2.5576923077,49,0.0521978022,4,17,Chile
2.9,49,0.0591836735,4,18,Chile
2.8846153846,49,0.0588697017,4,19,Chile
2.8723404255,49,0.0586191924,4,20,Chile
2.4565217391,49,0.0501330967,4,21,Chile
1.9523809524,49,0.0398445092,4,22,Chile
1.8139534884,49,0.0370194589,4,23,Chile
1.7441860465,49,0.0355956336,5,0,Chile
1.7727272727,49,0.0361781076,5,1,Chile
1.7906976744,49,0.0365448505,5,2,Chile
1.4871794872,49,0.0303506018,5,3,Chile
1.2962962963,49,0.0264550265,5,4,Chile
1.1052631579,49,0.022556391,5,5,Chile
1.0714285714,49,0.0218658892,5,6,Chile
1,49,0.0204081633,5,7,Chile
1,49,0.0204081633,5,8,Chile
1,49,0.0204081633,5,9,Chile
1,49,0.0204081633,5,10,Chile
1.5,49,0.0306122449,5,11,Chile
1.775,49,0.0362244898,5,12,Chile
2.12,49,0.0432653061,5,13,Chile
2.18,49,0.0444897959,5,14,Chile
2.5192307692,49,0.0514128728,5,15,Chile
2.7551020408,49,0.0562265723,5,16,Chile
2.5918367347,49,0.0528946272,5,17,Chile
2.6274509804,49,0.0536214486,5,18,Chile
2.8367346939,49,0.0578925448,5,19,Chile
2.25,49,0.0459183673,5,20,Chile
1.9555555556,49,0.0399092971,5,21,Chile
1.8108108108,49,0.0369553227,5,22,Chile
1.7297297297,49,0.0353006067,5,23,Chile
1.5789473684,49,0.0322234157,6,0,Chile
1.5925925926,49,0.0325018896,6,1,Chile
1.5357142857,49,0.0313411079,6,2,Chile
1.4137931034,49,0.0288529205,6,3,Chile
1.1923076923,49,0.02433281,6,4,Chile
1.1578947368,49,0.0236305048,6,5,Chile
1.1666666667,49,0.0238095238,6,6,Chile
1,49,0.0204081633,6,7,Chile
1,49,0.0204081633,6,8,Chile
1,49,0.0204081633,6,9,Chile
1.1428571429,49,0.0233236152,6,10,Chile
1.0769230769,49,0.021978022,6,11,Chile
1.3636363636,49,0.0278293135,6,12,Chile
1.46875,49,0.0299744898,6,13,Chile
1.3823529412,49,0.0282112845,6,14,Chile
1.4054054054,49,0.028681743,6,15,Chile
1.5294117647,49,0.031212485,6,16,Chile
1.5555555556,49,0.0317460317,6,17,Chile
1.4736842105,49,0.030075188,6,18,Chile
1.5526315789,49,0.0316863588,6,19,Chile
1.6842105263,49,0.0343716434,6,20,Chile
1.358974359,49,0.0277341706,6,21,Chile
1.5263157895,49,0.0311493018,6,22,Chile
1.5,49,0.0306122449,6,23,Chile
13,697,0.018651363,0,0,China
18.9807692308,697,0.0272320936,0,1,China
24.5769230769,697,0.0352610087,0,2,China
26.1153846154,697,0.0374682706,0,3,China
25.2884615385,697,0.0362818673,0,4,China
24.5192307692,697,0.0351782364,0,5,China
24.7884615385,697,0.0355645072,0,6,China
24.9615384615,697,0.0358128242,0,7,China
25.75,697,0.0369440459,0,8,China
24.4807692308,697,0.0351230549,0,9,China
22.4230769231,697,0.0321708421,0,10,China
22.2884615385,697,0.0319777067,0,11,China
24.4230769231,697,0.0350402825,0,12,China
25.0961538462,697,0.0360059596,0,13,China
23.25,697,0.0333572453,0,14,China
18.4423076923,697,0.0264595519,0,15,China
13.4423076923,697,0.0192859508,0,16,China
10.7115384615,697,0.0153680609,0,17,China
8.4705882353,697,0.0121529243,0,18,China
7.34,697,0.0105308465,0,19,China
6.38,697,0.0091535151,0,20,China
6,697,0.0086083214,0,21,China
5.9807692308,697,0.0085807306,0,22,China
7.8846153846,697,0.0113122172,0,23,China
18.6346153846,697,0.0267354597,1,0,China
54.2115384615,697,0.0777783909,1,1,China
65.7115384615,697,0.0942776735,1,2,China
68.3461538462,697,0.0980576095,1,3,China
65.1730769231,697,0.0935051319,1,4,China
66.4615384615,697,0.0953537137,1,5,China
70.9615384615,697,0.1018099548,1,6,China
73.8846153846,697,0.1060037523,1,7,China
75,697,0.1076040172,1,8,China
72.8653846154,697,0.1045414413,1,9,China
61.25,697,0.0878766141,1,10,China
43.8461538462,697,0.0629069639,1,11,China
42.0961538462,697,0.0603962035,1,12,China
43.1730769231,697,0.0619412868,1,13,China
40.8461538462,697,0.0586028032,1,14,China
34.2884615385,697,0.0491943494,1,15,China
26.1153846154,697,0.0374682706,1,16,China
19.4230769231,697,0.0278666814,1,17,China
15.4807692308,697,0.0222105728,1,18,China
12.9230769231,697,0.0185409999,1,19,China
10.5192307692,697,0.0150921532,1,20,China
9.25,697,0.0132711621,1,21,China
9.25,697,0.0132711621,1,22,China
12.5576923077,697,0.0180167752,1,23,China
27.3653846154,697,0.0392616709,2,0,China
64.3653846154,697,0.0923463194,2,1,China
75.6346153846,697,0.1085145127,2,2,China
77.9038461538,697,0.111770224,2,3,China
73.7884615385,697,0.1058657985,2,4,China
75.7115384615,697,0.1086248758,2,5,China
79.5769230769,697,0.1141706213,2,6,China
83.2115384615,697,0.1193852776,2,7,China
84.1730769231,697,0.1207648162,2,8,China
81.2115384615,697,0.1165158371,2,9,China
68.0192307692,697,0.0975885664,2,10,China
50.6346153846,697,0.072646507,2,11,China
49.3846153846,697,0.0708531067,2,12,China
51.8269230769,697,0.074357135,2,13,China
48.0192307692,697,0.0688941618,2,14,China
39.1346153846,697,0.0561472244,2,15,China
29.7884615385,697,0.0427381084,2,16,China
22.0192307692,697,0.0315914358,2,17,China
18.1153846154,697,0.0259905088,2,18,China
14.6730769231,697,0.0210517603,2,19,China
12.3461538462,697,0.0177132767,2,20,China
11.0961538462,697,0.0159198764,2,21,China
10.8076923077,697,0.0155060148,2,22,China
14.1153846154,697,0.0202516279,2,23,China
30.1538461538,697,0.0432623331,3,0,China
66.2307692308,697,0.0950226244,3,1,China
78.9230769231,697,0.113232535,3,2,China
79.9423076923,697,0.114694846,3,3,China
75.8461538462,697,0.1088180113,3,4,China
77.6923076923,697,0.1114667255,3,5,China
82.2307692308,697,0.1179781481,3,6,China
85.8846153846,697,0.1232203951,3,7,China
86.8846153846,697,0.1246551153,3,8,China
82.8653846154,697,0.1188886436,3,9,China
69.9423076923,697,0.1003476437,3,10,China
51,697,0.0731707317,3,11,China
48.3076923077,697,0.0693080234,3,12,China
49.3846153846,697,0.0708531067,3,13,China
47.8269230769,697,0.0686182541,3,14,China
40.1923076923,697,0.0576647169,3,15,China
30.6538461538,697,0.0439796932,3,16,China
23.25,697,0.0333572453,3,17,China
18.7115384615,697,0.0268458228,3,18,China
15.4615384615,697,0.022182982,3,19,China
12.8461538462,697,0.0184306368,3,20,China
11.5384615385,697,0.0165544642,3,21,China
10.8269230769,697,0.0155336056,3,22,China
14.3461538462,697,0.0205827171,3,23,China
28.6538461538,697,0.0411102527,4,0,China
67.1538461538,697,0.0963469816,4,1,China
78.75,697,0.1129842181,4,2,China
81,697,0.1162123386,4,3,China
78.25,697,0.112266858,4,4,China
79.5769230769,697,0.1141706213,4,5,China
84.2884615385,697,0.1209303609,4,6,China
86.6923076923,697,0.1243792076,4,7,China
86.25,697,0.1237446198,4,8,China
83.0192307692,697,0.1191093698,4,9,China
67.2692307692,697,0.0965125262,4,10,China
50.7692307692,697,0.0728396424,4,11,China
47.9230769231,697,0.0687562079,4,12,China
48.5769230769,697,0.0696942942,4,13,China
47.3269230769,697,0.0679008939,4,14,China
39.2115384615,697,0.0562575875,4,15,China
30.3846153846,697,0.0435934224,4,16,China
23.3653846154,697,0.03352279,4,17,China
18.1730769231,697,0.0260732811,4,18,China
15.25,697,0.0218794835,4,19,China
12.6538461538,697,0.0181547291,4,20,China
11.75,697,0.0168579627,4,21,China
11.5769230769,697,0.0166096457,4,22,China
15.3076923077,697,0.0219622558,4,23,China
30.8653846154,697,0.0442831917,5,0,China
66.7884615385,697,0.0958227569,5,1,China
79,697,0.1133428981,5,2,China
80.5576923077,697,0.1155777508,5,3,China
75.25,697,0.1079626973,5,4,China
75.8653846154,697,0.108845602,5,5,China
80.3076923077,697,0.1152190707,5,6,China
82.5576923077,697,0.1184471913,5,7,China
81.8653846154,697,0.1174539234,5,8,China
77.1346153846,697,0.1106665931,5,9,China
60.9807692308,697,0.0874903432,5,10,China
43.0384615385,697,0.0617481514,5,11,China
39.9038461538,697,0.0572508553,5,12,China
40.2115384615,697,0.0576923077,5,13,China
39.5,697,0.0566714491,5,14,China
34.2115384615,697,0.0490839863,5,15,China
26.9807692308,697,0.0387098554,5,16,China
21.2692307692,697,0.0305153957,5,17,China
17.1923076923,697,0.0246661516,5,18,China
14.0576923077,697,0.0201688555,5,19,China
11.6346153846,697,0.0166924181,5,20,China
10.0192307692,697,0.0143747931,5,21,China
9.7884615385,697,0.0140437038,5,22,China
12.4038461538,697,0.017796049,5,23,China
18.3773584906,697,0.026366368,6,0,China
27.9056603774,697,0.0400368155,6,1,China
34.7169811321,697,0.0498091551,6,2,China
36.1320754717,697,0.0518394196,6,3,China
32.7358490566,697,0.0469667849,6,4,China
30.2641509434,697,0.0434205896,6,5,China
31.8301886792,697,0.0456674156,6,6,China
33,697,0.0473457676,6,7,China
32.8867924528,697,0.0471833464,6,8,China
32.1886792453,697,0.0461817493,6,9,China
27.4905660377,697,0.0394412712,6,10,China
26.3396226415,697,0.0377899894,6,11,China
26.6226415094,697,0.0381960423,6,12,China
27.0188679245,697,0.0387645164,6,13,China
26.3962264151,697,0.0378712,6,14,China
22.9811320755,697,0.0329714951,6,15,China
18.2641509434,697,0.0262039468,6,16,China
14.1132075472,697,0.0202485044,6,17,China
10.9811320755,697,0.0157548523,6,18,China
9.1320754717,697,0.0131019734,6,19,China
7.5283018868,697,0.010801007,6,20,China
6.6037735849,697,0.0094745676,6,21,China
6.679245283,697,0.0095828483,6,22,China
8.2264150943,697,0.0118026042,6,23,China
5.3846153846,213,0.0252798844,0,0,Colombia
4.9803921569,213,0.0233821228,0,1,Colombia
4.62,213,0.0216901408,0,2,Colombia
4.2549019608,213,0.0199760655,0,3,Colombia
3.5882352941,213,0.0168461751,0,4,Colombia
2.8367346939,213,0.0133180033,0,5,Colombia
2.0909090909,213,0.0098164746,0,6,Colombia
1.5588235294,213,0.0073184203,0,7,Colombia
1.3043478261,213,0.0061236987,0,8,Colombia
1.2,213,0.0056338028,0,9,Colombia
1.2727272727,213,0.0059752454,0,10,Colombia
1.725,213,0.0080985915,0,11,Colombia
2.7045454545,213,0.0126973965,0,12,Colombia
4.1632653061,213,0.0195458465,0,13,Colombia
5.4038461538,213,0.0253701697,0,14,Colombia
7.0192307692,213,0.0329541351,0,15,Colombia
8.5,213,0.0399061033,0,16,Colombia
9.1730769231,213,0.0430660888,0,17,Colombia
8.1538461538,213,0.0382809679,0,18,Colombia
8.0961538462,213,0.038010112,0,19,Colombia
8.3846153846,213,0.0393643915,0,20,Colombia
8.6153846154,213,0.0404478151,0,21,Colombia
8.6730769231,213,0.040718671,0,22,Colombia
8.1153846154,213,0.0381003973,0,23,Colombia
6.3333333333,213,0.0297339593,1,0,Colombia
5,213,0.0234741784,1,1,Colombia
5.2352941176,213,0.0245788456,1,2,Colombia
4.4807692308,213,0.0210364753,1,3,Colombia
4.1568627451,213,0.0195157875,1,4,Colombia
3.4,213,0.0159624413,1,5,Colombia
2.1739130435,213,0.0102061645,1,6,Colombia
1.7435897436,213,0.0081858673,1,7,Colombia
1.4545454545,213,0.0068288519,1,8,Colombia
1.6206896552,213,0.0076088716,1,9,Colombia
1.880952381,213,0.0088307624,1,10,Colombia
3.06,213,0.0143661972,1,11,Colombia
5.6346153846,213,0.0264535934,1,12,Colombia
9.8653846154,213,0.0463163597,1,13,Colombia
15.3269230769,213,0.0719573853,1,14,Colombia
18.2692307692,213,0.0857710365,1,15,Colombia
19.0769230769,213,0.0895630191,1,16,Colombia
18.1923076923,213,0.0854098953,1,17,Colombia
14.9807692308,213,0.0703322499,1,18,Colombia
16.8461538462,213,0.0790899242,1,19,Colombia
18.8461538462,213,0.0884795955,1,20,Colombia
18.6730769231,213,0.0876670278,1,21,Colombia
15.8653846154,213,0.0744853738,1,22,Colombia
13.5961538462,213,0.0638317082,1,23,Colombia
11.6153846154,213,0.0545323221,2,0,Colombia
10.6730769231,213,0.0501083424,2,1,Colombia
10.6153846154,213,0.0498374865,2,2,Colombia
10.3846153846,213,0.0487540628,2,3,Colombia
8.5961538462,213,0.0403575298,2,4,Colombia
6.0769230769,213,0.0285301553,2,5,Colombia
3.6530612245,213,0.0171505222,2,6,Colombia
2.1818181818,213,0.0102432778,2,7,Colombia
1.75,213,0.0082159624,2,8,Colombia
1.8285714286,213,0.0085848424,2,9,Colombia
2.0869565217,213,0.0097979179,2,10,Colombia
3.9423076923,213,0.0185084868,2,11,Colombia
7.9038461538,213,0.0371072589,2,12,Colombia
12.4230769231,213,0.0583243048,2,13,Colombia
17.5192307692,213,0.0822499097,2,14,Colombia
19.8846153846,213,0.0933550018,2,15,Colombia
21.4230769231,213,0.1005778259,2,16,Colombia
20.1153846154,213,0.0944384254,2,17,Colombia
17,213,0.0798122066,2,18,Colombia
19.3846153846,213,0.091007584,2,19,Colombia
20.3846153846,213,0.0957024196,2,20,Colombia
19.9807692308,213,0.0938064283,2,21,Colombia
17.5576923077,213,0.0824304803,2,22,Colombia
14.0384615385,213,0.0659082701,2,23,Colombia
11.6346153846,213,0.0546226074,3,0,Colombia
10.9423076923,213,0.0513723366,3,1,Colombia
11.1730769231,213,0.0524557602,3,2,Colombia
10.75,213,0.0504694836,3,3,Colombia
8.6923076923,213,0.0408089563,3,4,Colombia
5.9807692308,213,0.0280787288,3,5,Colombia
3.306122449,213,0.0155217016,3,6,Colombia
2.1162790698,213,0.0099355825,3,7,Colombia
1.5757575758,213,0.0073979229,3,8,Colombia
1.5757575758,213,0.0073979229,3,9,Colombia
1.9,213,0.0089201878,3,10,Colombia
3.5961538462,213,0.0168833514,3,11,Colombia
7.8076923077,213,0.0366558324,3,12,Colombia
12.0576923077,213,0.0566088841,3,13,Colombia
16.5384615385,213,0.0776453593,3,14,Colombia
19.8076923077,213,0.0929938606,3,15,Colombia
21.2884615385,213,0.0999458288,3,16,Colombia
19.5961538462,213,0.0920007223,3,17,Colombia
15.75,213,0.073943662,3,18,Colombia
18.2307692308,213,0.0855904659,3,19,Colombia
19.8653846154,213,0.0932647165,3,20,Colombia
20.0769230769,213,0.0942578548,3,21,Colombia
17.7884615385,213,0.0835139039,3,22,Colombia
14.5961538462,213,0.0685265439,3,23,Colombia
11.8461538462,213,0.0556157458,4,0,Colombia
9.9615384615,213,0.0467677862,4,1,Colombia
10.8846153846,213,0.0511014807,4,2,Colombia
10.8846153846,213,0.0511014807,4,3,Colombia
9.3461538462,213,0.0438786566,4,4,Colombia
5.9615384615,213,0.0279884435,4,5,Colombia
3.56,213,0.016713615,4,6,Colombia
2.511627907,213,0.0117916803,4,7,Colombia
1.7027027027,213,0.0079939094,4,8,Colombia
1.4838709677,213,0.0069665304,4,9,Colombia
1.6923076923,213,0.0079451065,4,10,Colombia
3.4038461538,213,0.0159804984,4,11,Colombia
7.6538461538,213,0.03593355,4,12,Colombia
12.3461538462,213,0.0579631636,4,13,Colombia
16.9423076923,213,0.0795413507,4,14,Colombia
19.8653846154,213,0.0932647165,4,15,Colombia
21.3461538462,213,0.1002166847,4,16,Colombia
20.25,213,0.0950704225,4,17,Colombia
16.1730769231,213,0.0759299386,4,18,Colombia
18.6538461538,213,0.0875767425,4,19,Colombia
19.8846153846,213,0.0933550018,4,20,Colombia
19.3269230769,213,0.0907367281,4,21,Colombia
17.3076923077,213,0.0812567714,4,22,Colombia
14.1923076923,213,0.0666305525,4,23,Colombia
11.4807692308,213,0.053900325,5,0,Colombia
10.5,213,0.0492957746,5,1,Colombia
10.6923076923,213,0.0501986277,5,2,Colombia
10.4230769231,213,0.0489346334,5,3,Colombia
8.25,213,0.0387323944,5,4,Colombia
5.8076923077,213,0.0272661611,5,5,Colombia
3.5416666667,213,0.016627543,5,6,Colombia
2.0666666667,213,0.0097026604,5,7,Colombia
1.6666666667,213,0.0078247261,5,8,Colombia
1.4242424242,213,0.0066865842,5,9,Colombia
1.6428571429,213,0.0077129443,5,10,Colombia
3.14,213,0.014741784,5,11,Colombia
6.5,213,0.0305164319,5,12,Colombia
11.2115384615,213,0.0526363308,5,13,Colombia
15.8076923077,213,0.0742145179,5,14,Colombia
18.2115384615,213,0.0855001806,5,15,Colombia
20.1730769231,213,0.0947092813,5,16,Colombia
18.5384615385,213,0.0870350307,5,17,Colombia
14.8653846154,213,0.0697905381,5,18,Colombia
17.6730769231,213,0.0829721921,5,19,Colombia
18.1730769231,213,0.08531961,5,20,Colombia
17.4807692308,213,0.0820693391,5,21,Colombia
14.8076923077,213,0.0695196822,5,22,Colombia
11.5576923077,213,0.0542614662,5,23,Colombia
8.4716981132,213,0.0397732306,6,0,Colombia
6.9056603774,213,0.0324209407,6,1,Colombia
5.5471698113,213,0.0260430508,6,2,Colombia
5.3846153846,213,0.0252798844,6,3,Colombia
5,213,0.0234741784,6,4,Colombia
3.98,213,0.018685446,6,5,Colombia
2.8163265306,213,0.0132221903,6,6,Colombia
1.9069767442,213,0.0089529425,6,7,Colombia
1.4242424242,213,0.0066865842,6,8,Colombia
1.347826087,213,0.006327822,6,9,Colombia
1.3333333333,213,0.0062597809,6,10,Colombia
2.0277777778,213,0.0095200835,6,11,Colombia
2.8085106383,213,0.013185496,6,12,Colombia
4.8461538462,213,0.022751896,6,13,Colombia
6.679245283,213,0.0313579591,6,14,Colombia
8.3962264151,213,0.0394189034,6,15,Colombia
9.320754717,213,0.0437594118,6,16,Colombia
8.6226415094,213,0.040481885,6,17,Colombia
7.6981132075,213,0.0361413766,6,18,Colombia
8.2830188679,213,0.0388874125,6,19,Colombia
8.7735849057,213,0.0411905395,6,20,Colombia
8.7547169811,213,0.0411019577,6,21,Colombia
7.9245283019,213,0.0372043582,6,22,Colombia
6.7735849057,213,0.0318008681,6,23,Colombia
1.347826087,48,0.0280797101,0,0,Costa Rica
1.2631578947,48,0.0263157895,0,1,Costa Rica
1.2105263158,48,0.0252192982,0,2,Costa Rica
1.0952380952,48,0.0228174603,0,3,Costa Rica
1.2,48,0.025,0,4,Costa Rica
1.1363636364,48,0.0236742424,0,5,Costa Rica
1.4074074074,48,0.0293209877,0,6,Costa Rica
1.3636363636,48,0.0284090909,0,7,Costa Rica
1.2857142857,48,0.0267857143,0,8,Costa Rica
1.1176470588,48,0.0232843137,0,9,Costa Rica
