Country,Day,Hour,Workers
Bolivia,1,1,9.8461538462
Bolivia,1,2,6.2307692308
Bolivia,1,3,5
Bolivia,1,4,4.1153846154
Bolivia,1,5,5.3269230769
Bolivia,1,6,9.0192307692
Bolivia,1,7,14.9038461538
Bolivia,1,8,49.6923076923
Bolivia,1,9,136.0961538462
Bolivia,1,10,190.3846153846
Bolivia,1,11,222.5576923077
Bolivia,1,12,202.5961538462
Bolivia,1,13,147.4423076923
Bolivia,1,14,185.8269230769
Bolivia,1,15,243.5192307692
Bolivia,1,16,252.5
Bolivia,1,17,237.3461538462
Bolivia,1,18,197.6346153846
Bolivia,1,19,123.75
Bolivia,1,20,84.75
Bolivia,1,21,68.5192307692
Bolivia,1,22,63.3461538462
Bolivia,1,23,55
Bolivia,2,0,40
Bolivia,2,1,22.25
Bolivia,2,2,13
Bolivia,2,3,8.3653846154
Bolivia,2,4,6.3269230769
Bolivia,2,5,6.3076923077
Bolivia,2,6,10.4038461538
Bolivia,2,7,18.8653846154
Bolivia,2,8,53.4423076923
Bolivia,2,9,147.9038461538
Bolivia,2,10,211.4423076923
Bolivia,2,11,245.0961538462
Bolivia,2,12,219.9038461538
Bolivia,2,13,153.1346153846
Bolivia,2,14,197.9615384615
Bolivia,2,15,259
Bolivia,2,16,271.5
Bolivia,2,17,252.0192307692
Bolivia,2,18,210.5192307692
Bolivia,2,19,135.2115384615
Bolivia,2,20,91.3653846154
Bolivia,2,21,75.0961538462
Bolivia,2,22,72.0384615385
Bolivia,2,23,63.75
Bolivia,3,0,45.6538461538
Bolivia,3,1,25.5961538462
Bolivia,3,2,15.0192307692
Bolivia,3,3,9.2115384615
Bolivia,3,4,6.2884615385
Bolivia,3,5,6.8076923077
Bolivia,3,6,10.7115384615
Bolivia,3,7,17.7884615385
Bolivia,3,8,53.6153846154
Bolivia,3,9,147.8846153846
Bolivia,3,10,213.5384615385
Bolivia,3,11,242
Bolivia,3,12,211.8653846154
Bolivia,3,13,149.5961538462
Bolivia,3,14,194.3846153846
Bolivia,3,15,254.1923076923
Bolivia,3,16,263.3846153846
Bolivia,3,17,246.9038461538
Bolivia,3,18,207.6538461538
Bolivia,3,19,128.9230769231
Bolivia,3,20,88.9615384615
Bolivia,3,21,71.8461538462
Bolivia,3,22,70.0384615385
Bolivia,3,23,65.7115384615
Bolivia,4,0,49.6346153846
Bolivia,4,1,29.1730769231
Bolivia,4,2,14.7692307692
Bolivia,4,3,8.6153846154
Bolivia,4,4,6.6923076923
Bolivia,4,5,8.2884615385
Bolivia,4,6,11.75
Bolivia,4,7,20.4807692308
Bolivia,4,8,58.8269230769
Bolivia,4,9,149.8076923077
Bolivia,4,10,213.1730769231
Bolivia,4,11,243.3269230769
Bolivia,4,12,213.0769230769
Bolivia,4,13,152.7884615385
Bolivia,4,14,197.6923076923
Bolivia,4,15,256.9615384615
Bolivia,4,16,270.75
Bolivia,4,17,252
Bolivia,4,18,209.7307692308
Bolivia,4,19,128.5961538462
Bolivia,4,20,88.4807692308
Bolivia,4,21,70.8269230769
Bolivia,4,22,71.3653846154
Bolivia,4,23,65.3076923077
Bolivia,5,0,47.1923076923
Bolivia,5,1,27.4807692308
Bolivia,5,2,17.3846153846
Bolivia,5,3,10.0769230769
Bolivia,5,4,7.2307692308
Bolivia,5,5,8.8653846154
Bolivia,5,6,11.6923076923
Bolivia,5,7,20.3846153846
Bolivia,5,8,54.0961538462
Bolivia,5,9,141.6923076923
Bolivia,5,10,207.5576923077
Bolivia,5,11,237.6730769231
Bolivia,5,12,209.9807692308
Bolivia,5,13,153.1538461538
Bolivia,5,14,188.1153846154
Bolivia,5,15,244.4230769231
Bolivia,5,16,254.6923076923
Bolivia,5,17,229.5
Bolivia,5,18,189.9230769231
Bolivia,5,19,113.7307692308
Bolivia,5,20,77.1346153846
Bolivia,5,21,58.5
Bolivia,5,22,50.8461538462
Bolivia,5,23,43.4230769231
Bolivia,6,0,33.5192307692
Bolivia,6,1,22.4807692308
Bolivia,6,2,14.2884615385
Bolivia,6,3,8.9230769231
Bolivia,6,4,6.7115384615
Bolivia,6,5,7.4038461538
Bolivia,6,6,8.7307692308
Bolivia,6,7,16.2692307692
Bolivia,6,8,31.3076923077
Bolivia,6,9,69.7884615385
Bolivia,6,10,93.4423076923
Bolivia,6,11,97.7307692308
Bolivia,6,12,82.25
Bolivia,6,13,53.4807692308
Bolivia,6,14,48.2884615385
Bolivia,6,15,51.5961538462
Bolivia,6,16,54.1923076923
Bolivia,6,17,52.2884615385
Bolivia,6,18,48.3653846154
Bolivia,6,19,41.2307692308
Bolivia,6,20,33.6538461538
Bolivia,6,21,28.3846153846
Bolivia,6,22,26.9807692308
Bolivia,6,23,26
Brazil,0,0,11.5
Brazil,0,1,9.0192307692
Brazil,0,2,5.8846153846
Brazil,0,3,4.7884615385
Brazil,0,4,3.6730769231
Brazil,0,5,3.5576923077
Brazil,0,6,4.1153846154
Brazil,0,7,6.0961538462
Brazil,0,8,13.0769230769
Brazil,0,9,22.6153846154
Brazil,0,10,29.4807692308
Brazil,0,11,32.0192307692
Brazil,0,12,33
Brazil,0,13,30.8076923077
Brazil,0,14,34.0769230769
Brazil,0,15,37.8076923077
Brazil,0,16,40.5192307692
Brazil,0,17,39.5961538462
Brazil,0,18,41.0769230769
Brazil,0,19,39.4230769231
Brazil,0,20,38.4615384615
Brazil,0,21,28.2307692308
Brazil,0,22,23.5769230769
Brazil,0,23,16.2307692308
Brazil,1,0,11.9230769231
Brazil,1,1,7.7307692308
Brazil,1,2,5.9423076923
Brazil,1,3,5.6538461538
Brazil,1,4,5.3269230769
Brazil,1,5,5.7884615385
Brazil,1,6,7.3846153846
Brazil,1,7,17.0769230769
Brazil,1,8,51.3461538462
Brazil,1,9,78.9038461538
Brazil,1,10,97.7884615385
Brazil,1,11,103.8461538462
Brazil,1,12,96.8269230769
Brazil,1,13,111.8653846154
Brazil,1,14,125.1346153846
Brazil,1,15,127.9423076923
Brazil,1,16,122.0576923077
Brazil,1,17,106.0576923077
Brazil,1,18,92.4807692308
Brazil,1,19,80.1346153846
Brazil,1,20,78.6538461538
Brazil,1,21,67.0576923077
Brazil,1,22,57.5576923077
Brazil,1,23,43.1538461538
Brazil,2,0,24.8653846154
Brazil,2,1,16.9423076923
Brazil,2,2,12.0769230769
Brazil,2,3,10.8076923077
Brazil,2,4,10.3461538462
Brazil,2,5,8.8653846154
Brazil,2,6,11.0961538462
Brazil,2,7,20.7115384615
Brazil,2,8,55.2692307692
Brazil,2,9,82.2692307692
Brazil,2,10,103.9230769231
Brazil,2,11,111.1923076923
Brazil,2,12,100.9807692308
Brazil,2,13,113.7115384615
Brazil,2,14,131.0192307692
Brazil,2,15,132.2115384615
Brazil,2,16,124.1153846154
Brazil,2,17,111.1346153846
Brazil,2,18,95.1346153846
Brazil,2,19,82.1153846154
Brazil,2,20,77.0769230769
Brazil,2,21,69.3076923077
Brazil,2,22,62.6346153846
Brazil,2,23,47.6346153846
Brazil,3,0,25.6923076923
Brazil,3,1,17.8076923077
Brazil,3,2,14.5
Brazil,3,3,12.1153846154
Brazil,3,4,10.2115384615
Brazil,3,5,10.1153846154
Brazil,3,6,12.1538461538
Brazil,3,7,20
Brazil,3,8,55.6153846154
Brazil,3,9,84.3461538462
Brazil,3,10,102.9423076923
Brazil,3,11,110
Brazil,3,12,102.5769230769
Brazil,3,13,114.0192307692
Brazil,3,14,128.9230769231
Brazil,3,15,133.1923076923
Brazil,3,16,126.5192307692
Brazil,3,17,112.5192307692
Brazil,3,18,94.5192307692
Brazil,3,19,80.5769230769
Brazil,3,20,75.7692307692
Brazil,3,21,70.4038461538
Brazil,3,22,55.6923076923
Brazil,3,23,42.0769230769
Brazil,4,0,27.4423076923
Brazil,4,1,18.5961538462
Brazil,4,2,14.9807692308
Brazil,4,3,12.9230769231
Brazil,4,4,11.75
Brazil,4,5,9.9807692308
Brazil,4,6,13.2884615385
Brazil,4,7,23.0769230769
Brazil,4,8,55.7115384615
Brazil,4,9,84.6153846154
Brazil,4,10,106.3269230769
Brazil,4,11,111.5192307692
Brazil,4,12,103.3076923077
Brazil,4,13,115.5384615385
Brazil,4,14,133.1346153846
Brazil,4,15,136.1346153846
Brazil,4,16,124
Brazil,4,17,106.7307692308
Brazil,4,18,92.9615384615
Brazil,4,19,77.0384615385
Brazil,4,20,70.9615384615
Brazil,4,21,66.2307692308
Brazil,4,22,59.6538461538
Brazil,4,23,45.7115384615
Brazil,5,0,28.4807692308
Brazil,5,1,18.7307692308
Brazil,5,2,15.0384615385
Brazil,5,3,14.1153846154
Brazil,5,4,13.3076923077
Brazil,5,5,11.9423076923
Brazil,5,6,13.1346153846
Brazil,5,7,21.8076923077
Brazil,5,8,54.9807692308
Brazil,5,9,82.1153846154
Brazil,5,10,101
Brazil,5,11,105.75
Brazil,5,12,93.8461538462
Brazil,5,13,103.8846153846
Brazil,5,14,123.8653846154
Brazil,5,15,122.7307692308
Brazil,5,16,113.5961538462
Brazil,5,17,95.9423076923
Brazil,5,18,74.8461538462
Brazil,5,19,60.0769230769
Brazil,5,20,54.1923076923
Brazil,5,21,45.5
Brazil,5,22,35.0192307692
Brazil,5,23,24.7307692308
Brazil,6,0,17.8653846154
Brazil,6,1,11.6538461538
Brazil,6,2,9.5
Brazil,6,3,8.4423076923
Brazil,6,4,7.1923076923
Brazil,6,5,6.0384615385
Brazil,6,6,6.0961538462
Brazil,6,7,9.5384615385
Brazil,6,8,16.6538461538
Brazil,6,9,22.2884615385
Brazil,6,10,29.7115384615
Brazil,6,11,31.5961538462
Brazil,6,12,33.6923076923
Brazil,6,13,32.5384615385
Brazil,6,14,38.8653846154
Brazil,6,15,39.4230769231
Brazil,6,16,36.9615384615
Brazil,6,17,34.2884615385
Brazil,6,18,30.5961538462
Brazil,6,19,31.1346153846
Brazil,6,20,28.4038461538
Brazil,6,21,26.0576923077
Brazil,6,22,21.3269230769
Brazil,6,23,15.2307692308
Bulgaria,0,0,28.0961538462
Bulgaria,0,1,21.8653846154
Bulgaria,0,2,14.4230769231
Bulgaria,0,3,10.25
Bulgaria,0,4,7.0769230769
Bulgaria,0,5,7.0961538462
Bulgaria,0,6,7.9423076923
Bulgaria,0,7,11.6730769231
Bulgaria,0,8,14.8653846154
Bulgaria,0,9,21.8269230769
Bulgaria,0,10,31.2307692308
Bulgaria,0,11,42.9038461538
Bulgaria,0,12,45.1538461538
Bulgaria,0,13,49.3076923077
Bulgaria,0,14,50.9423076923
Bulgaria,0,15,54.3846153846
Bulgaria,0,16,55.4230769231
Bulgaria,0,17,57.5961538462
Bulgaria,0,18,55.2884615385
Bulgaria,0,19,52.6346153846
Bulgaria,0,20,56.0384615385
Bulgaria,0,21,60.0192307692
Bulgaria,0,22,59.4230769231
Bulgaria,0,23,54.4615384615
Bulgaria,1,0,40.3269230769
Bulgaria,1,1,26.7115384615
Bulgaria,1,2,12.5961538462
Bulgaria,1,3,7.5384615385
Bulgaria,1,4,5.5961538462
Bulgaria,1,5,7.2115384615
Bulgaria,1,6,15.3461538462
Bulgaria,1,7,22.3653846154
Bulgaria,1,8,36.5576923077
Bulgaria,1,9,50.7307692308
Bulgaria,1,10,67.6923076923
Bulgaria,1,11,76.7692307692
Bulgaria,1,12,83.1923076923
Bulgaria,1,13,88.0384615385
Bulgaria,1,14,92.2115384615
Bulgaria,1,15,100.1153846154
Bulgaria,1,16,102.6346153846
Bulgaria,1,17,93.3846153846
Bulgaria,1,18,77.6538461538
Bulgaria,1,19,72.3076923077
Bulgaria,1,20,73.4615384615
Bulgaria,1,21,76.2307692308
Bulgaria,1,22,75.8461538462
Bulgaria,1,23,61.5192307692
Bulgaria,2,0,44.8653846154
Bulgaria,2,1,34.5769230769
Bulgaria,2,2,18.8076923077
Bulgaria,2,3,11.3269230769
Bulgaria,2,4,8.0576923077
Bulgaria,2,5,8.6346153846
Bulgaria,2,6,18.8653846154
Bulgaria,2,7,26.9423076923
Bulgaria,2,8,42.1923076923
Bulgaria,2,9,60.25
Bulgaria,2,10,78.6538461538
Bulgaria,2,11,85.4615384615
Bulgaria,2,12,89.3846153846
Bulgaria,2,13,94.8076923077
Bulgaria,2,14,101.5
Bulgaria,2,15,108.4230769231
Bulgaria,2,16,109.9615384615
Bulgaria,2,17,97.5576923077
Bulgaria,2,18,85.2307692308
Bulgaria,2,19,78.0576923077
Bulgaria,2,20,79.2884615385
Bulgaria,2,21,85.0961538462
Bulgaria,2,22,81.3269230769
Bulgaria,2,23,64.9230769231
Bulgaria,3,0,48.6153846154
Bulgaria,3,1,32.7692307692
Bulgaria,3,2,22.5576923077
Bulgaria,3,3,15.9230769231
Bulgaria,3,4,10.0192307692
Bulgaria,3,5,10.1923076923
Bulgaria,3,6,18.6730769231
Bulgaria,3,7,25.6538461538
Bulgaria,3,8,41.7307692308
Bulgaria,3,9,62.6538461538
Bulgaria,3,10,78.5769230769
Bulgaria,3,11,81.6153846154
Bulgaria,3,12,93.0961538462
Bulgaria,3,13,101.3653846154
Bulgaria,3,14,103.9230769231
Bulgaria,3,15,111.8076923077
Bulgaria,3,16,111.2307692308
Bulgaria,3,17,96.3269230769
Bulgaria,3,18,82.2307692308
Bulgaria,3,19,79.6538461538
Bulgaria,3,20,82.4038461538
Bulgaria,3,21,84.9230769231
Bulgaria,3,22,78.5192307692
Bulgaria,3,23,67.5961538462
Bulgaria,4,0,51.1538461538
Bulgaria,4,1,37.4038461538
Bulgaria,4,2,23.8269230769
Bulgaria,4,3,14.3653846154
Bulgaria,4,4,9.5384615385
Bulgaria,4,5,9.6538461538
Bulgaria,4,6,18.2884615385
Bulgaria,4,7,27.3461538462
Bulgaria,4,8,43.6346153846
Bulgaria,4,9,65.3653846154
Bulgaria,4,10,82.6538461538
Bulgaria,4,11,87.6923076923
Bulgaria,4,12,94.4615384615
Bulgaria,4,13,102.0576923077
Bulgaria,4,14,107.1730769231
Bulgaria,4,15,112.5384615385
Bulgaria,4,16,109.6730769231
Bulgaria,4,17,92.4807692308
Bulgaria,4,18,84.4230769231
Bulgaria,4,19,77.7307692308
Bulgaria,4,20,79.8846153846
Bulgaria,4,21,81.8269230769
Bulgaria,4,22,78.0384615385
Bulgaria,4,23,62.2692307692
Bulgaria,5,0,48.0384615385
Bulgaria,5,1,36.8461538462
Bulgaria,5,2,23.3461538462
Bulgaria,5,3,15.0961538462
Bulgaria,5,4,9.5576923077
Bulgaria,5,5,8.3269230769
Bulgaria,5,6,18.4423076923
Bulgaria,5,7,25.9038461538
Bulgaria,5,8,41.6730769231
Bulgaria,5,9,57.9038461538
Bulgaria,5,10,73.75
Bulgaria,5,11,80.8269230769
Bulgaria,5,12,88.8269230769
Bulgaria,5,13,92.8269230769
Bulgaria,5,14,94.6346153846
Bulgaria,5,15,100.7307692308
Bulgaria,5,16,95
Bulgaria,5,17,84.9807692308
Bulgaria,5,18,73.4038461538
Bulgaria,5,19,63.1923076923
Bulgaria,5,20,61.6153846154
Bulgaria,5,21,59.1346153846
Bulgaria,5,22,54.9038461538
Bulgaria,5,23,45.0192307692
Bulgaria,6,0,34.6538461538
Bulgaria,6,1,27.0192307692
Bulgaria,6,2,17.6538461538
Bulgaria,6,3,12.9038461538
Bulgaria,6,4,9.3653846154
Bulgaria,6,5,7.4807692308
Bulgaria,6,6,8.3269230769
Bulgaria,6,7,12.1730769231
Bulgaria,6,8,19.25
Bulgaria,6,9,27.0192307692
Bulgaria,6,10,35.5384615385
Bulgaria,6,11,43.3269230769
Bulgaria,6,12,48.8653846154
Bulgaria,6,13,52.4423076923
Bulgaria,6,14,56.0961538462
Bulgaria,6,15,57.2692307692
Bulgaria,6,16,59.5384615385
Bulgaria,6,17,54.0961538462
Bulgaria,6,18,50.1730769231
Bulgaria,6,19,45.4615384615
Bulgaria,6,20,45
Bulgaria,6,21,43.5769230769
Bulgaria,6,22,42.2115384615
Bulgaria,6,23,34.7884615385
Canada,0,0,57.2884615385
Canada,0,1,48.0192307692
Canada,0,2,46.1538461538
Canada,0,3,40.3653846154
Canada,0,4,37.6346153846
Canada,0,5,37
Canada,0,6,43.1153846154
Canada,0,7,60.5192307692
Canada,0,8,81.25
Canada,0,9,108.3653846154
Canada,0,10,128.1346153846
Canada,0,11,133.9615384615
Canada,0,12,145.3076923077
Canada,0,13,146.8846153846
Canada,0,14,150.75
Canada,0,15,150.6730769231
Canada,0,16,138.6923076923
Canada,0,17,129.4615384615
Canada,0,18,118
Canada,0,19,102.2884615385
Canada,0,20,93.3076923077
Canada,0,21,88.3846153846
Canada,0,22,75.7692307692
Canada,0,23,69.1346153846
Canada,1,0,69.6730769231
Canada,1,1,69.2884615385
Canada,1,2,68.5769230769
Canada,1,3,71.2884615385
Canada,1,4,76.2692307692
Canada,1,5,87.0192307692
Canada,1,6,104.5769230769
Canada,1,7,144.1346153846
Canada,1,8,212.75
Canada,1,9,267.6346153846
Canada,1,10,305.4615384615
Canada,1,11,319.1730769231
Canada,1,12,324.5961538462
Canada,1,13,329.7692307692
Canada,1,14,312.6346153846
Canada,1,15,293.4807692308
Canada,1,16,251.5769230769
Canada,1,17,211.2692307692
Canada,1,18,182.9615384615
Canada,1,19,167.9230769231
Canada,1,20,157.5384615385
Canada,1,21,144.4230769231
Canada,1,22,118.7692307692
Canada,1,23,104.4807692308
Canada,2,0,92.5961538462
Canada,2,1,86.8653846154
Canada,2,2,81.1538461538
Canada,2,3,84.8653846154
Canada,2,4,86.7692307692
Canada,2,5,95.1923076923
Canada,2,6,117.5192307692
Canada,2,7,167.6730769231
Canada,2,8,230.8653846154
Canada,2,9,295.6730769231
Canada,2,10,333.8269230769
Canada,2,11,349.0192307692
Canada,2,12,353.6538461538
Canada,2,13,355.75
Canada,2,14,335.4807692308
Canada,2,15,313
Canada,2,16,273.3461538462
Canada,2,17,224.3076923077
Canada,2,18,192.3846153846
Canada,2,19,171.5
Canada,2,20,168.8846153846
Canada,2,21,156.8269230769
Canada,2,22,130.1538461538
Canada,2,23,116.8653846154
Canada,3,0,98.1730769231
Canada,3,1,91.3269230769
Canada,3,2,83.0576923077
Canada,3,3,85.6346153846
Canada,3,4,87.5961538462
Canada,3,5,98.2692307692
Canada,3,6,121.8461538462
Canada,3,7,171.1346153846
Canada,3,8,236.5576923077
Canada,3,9,300.0961538462
Canada,3,10,338.5961538462
Canada,3,11,358.1730769231
Canada,3,12,355.4230769231
Canada,3,13,361.0769230769
Canada,3,14,344.0384615385
Canada,3,15,321.9423076923
Canada,3,16,277.5576923077
Canada,3,17,220.8653846154
Canada,3,18,195.9615384615
Canada,3,19,180.3269230769
Canada,3,20,169.7115384615
Canada,3,21,154.9423076923
Canada,3,22,136.9038461538
Canada,3,23,113.9615384615
Canada,4,0,99.8269230769
Canada,4,1,88.8461538462
Canada,4,2,85.25
Canada,4,3,84.5769230769
Canada,4,4,87.4423076923
Canada,4,5,99.3846153846
Canada,4,6,121.0769230769
Canada,4,7,169.1538461538
Canada,4,8,233.5192307692
Canada,4,9,299.5384615385
Canada,4,10,331.7884615385
Canada,4,11,347.5
Canada,4,12,355.0576923077
Canada,4,13,355.3653846154
Canada,4,14,336.8269230769
Canada,4,15,308.4807692308
Canada,4,16,263.3269230769
Canada,4,17,212.6153846154
Canada,4,18,182.6346153846
Canada,4,19,169.0769230769
Canada,4,20,163.9615384615
Canada,4,21,151.5961538462
Canada,4,22,123.8076923077
Canada,4,23,103.4807692308
Canada,5,0,88.9423076923
Canada,5,1,83.9230769231
Canada,5,2,81.8653846154
Canada,5,3,82.5384615385
Canada,5,4,87.75
Canada,5,5,94.75
Canada,5,6,116.9423076923
Canada,5,7,159.1346153846
Canada,5,8,219.3076923077
Canada,5,9,272.9807692308
Canada,5,10,298.75
Canada,5,11,314.8846153846
Canada,5,12,313.4230769231
Canada,5,13,306.5769230769
Canada,5,14,291.2307692308
Canada,5,15,272.1153846154
Canada,5,16,232.3461538462
Canada,5,17,181.7884615385
Canada,5,18,150.7692307692
Canada,5,19,134.1346153846
Canada,5,20,121.8846153846
Canada,5,21,110.9230769231
Canada,5,22,95.9230769231
Canada,5,23,82.0384615385
Canada,6,0,70.0192307692
Canada,6,1,58.8846153846
Canada,6,2,54.25
Canada,6,3,49.3846153846
Canada,6,4,43.6153846154
Canada,6,5,43.1153846154
Canada,6,6,51.5
Canada,6,7,65.2307692308
Canada,6,8,86.6153846154
Canada,6,9,108.0192307692
Canada,6,10,122.7884615385
Canada,6,11,127.3461538462
Canada,6,12,137.2884615385
Canada,6,13,133.2115384615
Canada,6,14,131.9615384615
Canada,6,15,128.5
Canada,6,16,118.3846153846
Canada,6,17,108.3461538462
Canada,6,18,101.9807692308
Canada,6,19,99.8269230769
Canada,6,20,101.5
Canada,6,21,94.8076923077
Canada,6,22,81.8076923077
Canada,6,23,68.5576923077
China,0,0,96.0769230769
China,0,1,77.6538461538
China,0,2,60.6538461538
China,0,3,50.8076923077
China,0,4,42.0576923077
China,0,5,38.4615384615
China,0,6,37.6346153846
China,0,7,45.3076923077
China,0,8,65.7115384615
China,0,9,99.2115384615
China,0,10,131.3653846154
China,0,11,142.6923076923
China,0,12,129.8076923077
China,0,13,129
China,0,14,131.4423076923
China,0,15,137.1538461538
China,0,16,143.0384615385
China,0,17,129
China,0,18,116.2115384615
China,0,19,114.4807692308
China,0,20,125.3461538462
China,0,21,132.2115384615
China,0,22,121.75
China,0,23,95.3269230769
China,1,0,72
China,1,1,60.5
China,1,2,46.2884615385
China,1,3,40.7884615385
China,1,4,36.1346153846
China,1,5,35.0576923077
China,1,6,36.1153846154
China,1,7,41.7692307692
China,1,8,84.8461538462
China,1,9,268.9038461538
China,1,10,380.8653846154
China,1,11,384.9423076923
China,1,12,342.2884615385
China,1,13,367.8269230769
China,1,14,406.25
China,1,15,419.4807692308
China,1,16,430.25
China,1,17,392.6538461538
China,1,18,296.0961538462
China,1,19,218.7884615385
China,1,20,217.8846153846
China,1,21,232.0576923077
China,1,22,218.0192307692
China,1,23,177.6153846154
China,2,0,132.8846153846
China,2,1,101.3269230769
China,2,2,85.1538461538
China,2,3,71.1538461538
China,2,4,57.7115384615
China,2,5,53.5192307692
China,2,6,52.3653846154
China,2,7,63.6538461538
China,2,8,124.4038461538
China,2,9,325.5961538462
China,2,10,436.8846153846
China,2,11,440.5576923077
China,2,12,386.4230769231
China,2,13,411.3461538462
China,2,14,454.3076923077
China,2,15,476.0384615385
China,2,16,487.0769230769
China,2,17,443.0384615385
China,2,18,339.7884615385
China,2,19,259.6923076923
China,2,20,259.6730769231
China,2,21,277.6346153846
China,2,22,255.0576923077
China,2,23,207.1923076923
China,3,0,155.3846153846
China,3,1,120.7884615385
China,3,2,101.0576923077
China,3,3,81.8269230769
China,3,4,69.9038461538
China,3,5,63.6153846154
China,3,6,62.0961538462
China,3,7,72.7884615385
China,3,8,139.0576923077
China,3,9,342.3846153846
China,3,10,453.5769230769
China,3,11,450.8653846154
China,3,12,396.0384615385
China,3,13,427.5769230769
China,3,14,473.0192307692
China,3,15,494.0192307692
China,3,16,493.8846153846
China,3,17,452.0384615385
China,3,18,346.75
China,3,19,264.75
China,3,20,250.8461538462
China,3,21,262.4807692308
China,3,22,255.4038461538
China,3,23,213.1538461538
China,4,0,161.7307692308
China,4,1,125.3846153846
China,4,2,103.1346153846
China,4,3,82.75
China,4,4,71.4423076923
China,4,5,65.0769230769
China,4,6,62.3461538462
China,4,7,74.4423076923
China,4,8,130.7115384615
China,4,9,334.0769230769
China,4,10,450.7884615385
China,4,11,457.6730769231
China,4,12,411.3653846154
China,4,13,439.2692307692
China,4,14,484.0192307692
China,4,15,500.6538461538
China,4,16,496.5769230769
China,4,17,452.2307692308
China,4,18,339.3653846154
China,4,19,259.2692307692
China,4,20,248.8461538462
China,4,21,262.5384615385
China,4,22,255.6538461538
China,4,23,205.0961538462
China,5,0,158.0576923077
China,5,1,122.7884615385
China,5,2,97.9423076923
China,5,3,82.75
China,5,4,70.4807692308
China,5,5,66.4807692308
China,5,6,66.5384615385
China,5,7,77.3269230769
China,5,8,141.0192307692
China,5,9,339.25
China,5,10,456.5384615385
China,5,11,450.6923076923
China,5,12,396.5769230769
China,5,13,418.5769230769
China,5,14,458.7115384615
China,5,15,469.5769230769
China,5,16,464.0769230769
China,5,17,414
China,5,18,294.3653846154
China,5,19,217.7307692308
China,5,20,204.1346153846
China,5,21,212.3269230769
China,5,22,207.2884615385
China,5,23,179.8846153846
China,6,0,139.6346153846
China,6,1,110.75
China,6,2,89.0769230769
China,6,3,75.5
China,6,4,63.7692307692
China,6,5,56.5769230769
China,6,6,54.5192307692
China,6,7,60.0576923077
China,6,8,91
China,6,9,146.3076923077
China,6,10,194.4807692308
China,6,11,201.5384615385
China,6,12,169.6538461538
China,6,13,160.3653846154
China,6,14,175.5
China,6,15,178.0192307692
China,6,16,182.5769230769
China,6,17,169.2884615385
China,6,18,142.2307692308
China,6,19,135.8653846154
China,6,20,141.4615384615
China,6,21,144.0192307692
China,6,22,142.5576923077
China,6,23,120.9423076923
Colombia,0,0,13.7115384615
Colombia,0,1,8.75
Colombia,0,2,4.8653846154
Colombia,0,3,2.8653846154
Colombia,0,4,2.25
Colombia,0,5,2.8653846154
Colombia,0,6,6.9615384615
